label,eye_side,iris_size,dpi
149.pts,right,409.3375436954284,96
15.pts,left,484.9968594747035,96
15.pts,right,419.1494100279512,96
150.pts,left,420.96936859882965,96
150.pts,right,478.77625539131714,96
151.pts,left,376.56943719691617,96
151.pts,right,436.99202275942815,96
152.pts,left,490.9890054567959,96
152.pts,right,450.10522981211085,96
153.pts,left,457.37875891916786,96
153.pts,right,506.29879323618087,96
154.pts,left,508.7742799335535,96
154.pts,right,381.50305713196536,96
155.pts,left,399.4654339203841,96
155.pts,right,712.4120128373493,96
156.pts,left,391.66129330479123,96
156.pts,right,456.0163515016729,96
157.pts,left,449.8613976290299,96
157.pts,right,550.7035791841437,96
158.pts,left,177.096553554754,96
158.pts,right,349.0624744084933,96
159.pts,left,369.37630109679714,96
159.pts,right,425.2490730916186,96
16.pts,left,312.2360368779902,96
16.pts,right,297.51800123616033,96
160.pts,left,157.6554325076873,96
160.pts,right,129.97216528487397,96
161.pts,left,354.14617311152824,96
161.pts,right,461.7817659494239,96
162.pts,left,599.8781019665192,96
162.pts,right,631.4606271608393,96
163.pts,left,502.2811872806268,96
163.pts,right,607.8445968615891,96
164.pts,left,462.9493179151766,96
164.pts,right,648.4813072752784,96
165.pts,left,440.31434259899765,96
165.pts,right,481.86403683880485,96
166.pts,left,550.8597692225035,96
166.pts,right,476.67098653861257,96
167.pts,left,594.125778535352,96
167.pts,right,690.328278559662,96
168.pts,left,424.8782072934644,96
168.pts,right,453.843810329218,96
169.pts,left,647.6117886052597,96
169.pts,right,571.9446214623484,96
17.pts,left,641.7211363989709,96
17.pts,right,471.01349819035147,96
170.pts,left,446.5016059194866,96
170.pts,right,403.8231932897771,96
171.pts,left,537.53604308617,96
171.pts,right,517.03654190159,96
172.pts,left,516.6560075029772,96
172.pts,right,436.769125015325,96
173.pts,left,267.20351752094416,96
173.pts,right,774.1431746272438,96
174.pts,left,644.9851137213717,96
174.pts,right,565.3679747494101,96
175.pts,left,699.9002331549336,96
175.pts,right,518.5622459018285,96
176.pts,left,441.1023359797304,96
176.pts,right,398.4462409624331,96
177.pts,left,437.79565184679257,96
177.pts,right,552.1087311112896,96
178.pts,left,590.5603787496111,96
178.pts,right,681.3933926160449,96
179.pts,left,269.8440265826179,96
179.pts,right,334.07139518242496,96
18.pts,left,457.3931128560046,96
18.pts,right,466.67920555814675,96
180.pts,left,525.3852452278194,96
180.pts,right,514.4318185472977,96
181.pts,left,342.5973592962112,96
181.pts,right,473.69463083756534,96
182.pts,left,269.92712127197154,96
182.pts,right,323.1130985096876,96
183.pts,left,429.05867821183523,96
183.pts,right,519.0039712822231,96
184.pts,left,413.52994184484646,96
184.pts,right,303.23391099047785,96
185.pts,left,414.53342779945837,96
185.pts,right,493.83306101175606,96
186.pts,left,389.9867197006728,96
186.pts,right,579.034912029164,96
187.pts,left,511.1502605233406,96
187.pts,right,497.30701924552966,96
188.pts,left,558.4539739562192,96
188.pts,right,704.4219100952243,96
189.pts,left,441.56585327935574,96
189.pts,right,567.925724486742,96
19.pts,left,269.2205910468138,96
19.pts,right,243.74018162736195,96
190.pts,left,379.4730773326084,96
190.pts,right,486.8302350024063,96
191.pts,left,261.92164121920143,96
191.pts,right,200.73145138681573,96
192.pts,left,368.29439627716164,96
192.pts,right,357.73558845324675,96
193.pts,left,614.6695899644525,96
193.pts,right,760.8582136498574,96
194.pts,left,163.05493012564557,96
194.pts,right,445.5893809625295,96
195.pts,left,463.8075723174769,96
195.pts,right,548.0641777956793,96
196.pts,left,252.2458458166194,96
196.pts,right,506.0496548158444,96
197.pts,left,372.32402083174713,96
197.pts,right,270.8970598167024,96
198.pts,left,419.2883041152228,96
198.pts,right,598.6107283376546,96
199.pts,left,184.47300132441075,96
199.pts,right,286.1821765817165,96
2.pts,left,455.1405620381826,96
2.pts,right,516.8517049015535,96
20.pts,left,416.2826492229528,96
20.pts,right,471.40285374480413,96
200.pts,left,330.8039616717717,96
200.pts,right,412.56081287109015,96
201.pts,left,527.3922705441215,96
201.pts,right,371.5805977495907,96
202.pts,left,504.1479106398161,96
202.pts,right,373.64141489883957,96
203.pts,left,482.78029586252745,96
203.pts,right,507.43296124213606,96
204.pts,left,517.3308053734056,96
204.pts,right,431.88244684497306,96
205.pts,left,521.8387256285262,96
205.pts,right,594.4341065684172,96
206.pts,left,497.43111041001964,96
206.pts,right,485.45417762662794,96
207.pts,left,467.6131678928021,96
207.pts,right,385.35014686306226,96
208.pts,left,638.5855363333679,96
208.pts,right,632.9466539803223,96
209.pts,left,703.770415773696,96
209.pts,right,462.0931438580858,96
21.pts,left,399.62917372948715,96
21.pts,right,555.9709038905148,96
210.pts,left,407.70908753700104,96
210.pts,right,434.0529641336293,96
211.pts,left,248.04557562141164,96
211.pts,right,712.8464196158512,96
212.pts,left,627.1258995053155,96
212.pts,right,576.9822892007559,96
213.pts,left,467.7168498751515,96
213.pts,right,633.4504641255985,96
214.pts,left,513.4435083177987,96
214.pts,right,780.4641197837219,96
215.pts,left,811.4133741628348,96
215.pts,right,430.29355276282934,96
216.pts,left,443.88442702298784,96
216.pts,right,476.59132691902886,96
217.pts,left,626.8790931939204,96
217.pts,right,482.3803294916214,96
218.pts,left,383.5356409625697,96
218.pts,right,332.5175215680557,96
219.pts,left,317.64576945574976,96
219.pts,right,342.8841175904465,96
22.pts,left,465.4747604735967,96
22.pts,right,454.816612173849,96
220.pts,left,443.0562890623368,96
220.pts,right,389.73282805065077,96
221.pts,left,295.40134428462574,96
221.pts,right,210.68911362386993,96
222.pts,left,491.58941067498415,96
222.pts,right,501.5071488544654,96
223.pts,left,514.7339154931313,96
223.pts,right,538.3472602542613,96
224.pts,left,391.3814881404959,96
224.pts,right,606.2446232548257,96
225.pts,left,502.97627242194653,96
225.pts,right,622.7428167174692,96
226.pts,left,374.2404146906517,96
226.pts,right,499.4692141061773,96
227.pts,left,438.58929642910493,96
227.pts,right,542.032781976708,96
228.pts,left,605.710488624669,96
228.pts,right,597.9105452641224,96
229.pts,left,300.3812603870817,96
229.pts,right,317.34461315511754,96
23.pts,left,475.55295933758526,96
23.pts,right,690.3196302786874,96
230.pts,left,516.2053068541801,96
230.pts,right,695.2091372786883,96
231.pts,left,519.4078031210795,96
231.pts,right,534.4621085573671,96
232.pts,left,381.37812436971507,96
232.pts,right,347.6284025501783,96
233.pts,left,388.35942261539935,96
233.pts,right,378.7021712488564,96
234.pts,left,516.4899477149631,96
234.pts,right,489.4031526108756,96
235.pts,left,439.6840223501608,96
235.pts,right,280.3830965652892,96
236.pts,left,426.8541025681608,96
236.pts,right,436.3311626520735,96
237.pts,left,378.22080830669216,96
237.pts,right,455.11612899944953,96
238.pts,left,359.41896244378745,96
238.pts,right,492.75173721222313,96
239.pts,left,675.4628459355101,96
239.pts,right,654.8870029149815,96
24.pts,left,467.0584261601644,96
24.pts,right,455.21619684125034,96
240.pts,left,446.8407000057357,96
240.pts,right,488.3866842864189,96
241.pts,left,923.0625735343069,96
241.pts,right,249.5012276032608,96
242.pts,left,403.77831171173125,96
242.pts,right,374.058631580472,96
243.pts,left,750.181205234951,96
243.pts,right,418.7024948237644,96
244.pts,left,695.3883382615073,96
244.pts,right,702.1772679751035,96
245.pts,left,375.77805194331813,96
245.pts,right,440.9771634092357,96
246.pts,left,583.4247616330533,96
246.pts,right,536.941940775507,96
247.pts,left,475.8435354522898,96
247.pts,right,661.3160482675407,96
248.pts,left,430.6395460483493,96
248.pts,right,453.34000943419096,96
249.pts,left,435.27678891785627,96
249.pts,right,484.73396436919785,96
25.pts,left,448.7567508201742,96
25.pts,right,468.889699176983,96
250.pts,left,352.4351716061275,96
250.pts,right,359.34065466897147,96
251.pts,left,634.3515099868946,96
251.pts,right,452.6806700322134,96
252.pts,left,300.1876447299723,96
252.pts,right,322.5564103858679,96
253.pts,left,513.275991703457,96
253.pts,right,593.8109807412872,96
254.pts,left,459.70445334435124,96
254.pts,right,502.7408739316138,96
255.pts,left,322.3735556435295,96
255.pts,right,261.01669044550516,96
256.pts,left,431.10902460730455,96
256.pts,right,467.6322879747575,96
257.pts,left,350.8484170358497,96
257.pts,right,437.3163590396552,96
258.pts,left,530.675828191802,96
258.pts,right,352.45887675529383,96
259.pts,left,454.8315872733656,96
259.pts,right,685.7453023399204,96
26.pts,left,483.847405438827,96
26.pts,right,485.8112849070228,96
260.pts,left,429.319408672737,96
260.pts,right,597.6826415666604,96
261.pts,left,462.81048360543286,96
261.pts,right,469.8744436988219,96
262.pts,left,627.8732177260263,96
262.pts,right,481.82492104320744,96
263.pts,left,462.64948361419243,96
263.pts,right,503.5388730231429,96
264.pts,left,431.79180657366237,96
264.pts,right,447.79819156037036,96
265.pts,left,355.6250108325623,96
265.pts,right,450.93327719017697,96
266.pts,left,485.20948037110367,96
266.pts,right,522.2161157292264,96
267.pts,left,467.7711128597271,96
267.pts,right,494.41595115276886,96
268.pts,left,442.71553473163385,96
268.pts,right,308.22081163880046,96
269.pts,left,533.88195160196,96
269.pts,right,533.4016139534658,96
27.pts,left,424.2504306002126,96
27.pts,right,365.0216222335296,96
270.pts,left,504.49520349748997,96
270.pts,right,444.6017332600116,96
271.pts,left,491.0695667134719,96
271.pts,right,516.7306157033786,96
272.pts,left,474.0871347041849,96
272.pts,right,509.91489038610786,96
273.pts,left,579.9900293251517,96
273.pts,right,389.51144664860266,96
274.pts,left,576.1185205179553,96
274.pts,right,600.7005769446154,96
275.pts,left,497.04832750372935,96
275.pts,right,460.98629863250693,96
276.pts,left,658.1767070886863,96
276.pts,right,502.9845452826012,96
277.pts,left,405.24220810537054,96
277.pts,right,445.81919134493484,96
278.pts,left,423.3826549905146,96
278.pts,right,322.7313510199797,96
279.pts,left,613.8625623719679,96
279.pts,right,476.40636634967916,96
28.pts,left,391.101990677752,96
28.pts,right,315.07679655319396,96
280.pts,left,543.0846040395558,96
280.pts,right,584.9792831136399,96
281.pts,left,387.301849430867,96
281.pts,right,284.16184374073225,96
282.pts,left,618.4778492612855,96
282.pts,right,521.0562541204856,96
283.pts,left,566.7007295465139,96
283.pts,right,467.7151754935317,96
284.pts,left,487.18656945101003,96
284.pts,right,462.3931548736641,96
285.pts,left,555.4745071185081,96
285.pts,right,409.19793995728236,96
286.pts,left,440.12305800363947,96
286.pts,right,459.62733989834123,96
287.pts,left,324.504166415168,96
287.pts,right,300.5882557382375,96
288.pts,left,444.98767198338953,96
288.pts,right,336.55504626823523,96
289.pts,left,494.2323110995343,96
289.pts,right,468.6464257610646,96
29.pts,left,440.8604561219472,96
29.pts,right,517.904342207695,96
290.pts,left,824.7362916881243,96
290.pts,right,712.2596790167049,96
291.pts,left,407.89405517493367,96
291.pts,right,273.792742560003,96
292.pts,left,388.4677770186883,96
292.pts,right,425.3042896368317,96
293.pts,left,617.3685667706701,96
293.pts,right,546.0048752431591,96
294.pts,left,341.41356608183514,96
294.pts,right,295.28457687074666,96
295.pts,left,509.632365824307,96
295.pts,right,460.9465068708896,96
296.pts,left,507.59453989729764,96
296.pts,right,414.98632302525857,96
297.pts,left,404.7117684245037,96
297.pts,right,444.2804146540621,96
298.pts,left,509.41657959877614,96
298.pts,right,288.08607205057956,96
299.pts,left,317.24556118221017,96
299.pts,right,403.3173008794398,96
3.pts,left,539.4273049019782,96
3.pts,right,477.440029308858,96
30.pts,left,448.09819969615603,96
30.pts,right,435.70130570088537,96
300.pts,left,385.00217664310225,96
300.pts,right,432.84313601733,96
301.pts,left,525.6631965906504,96
301.pts,right,511.16455791150713,96
302.pts,left,737.2522913377043,96
302.pts,right,498.4408014464509,96
303.pts,left,609.0806756897643,96
303.pts,right,449.5059361068551,96
304.pts,left,373.6243032545205,96
304.pts,right,436.9079715423754,96
305.pts,left,466.65049524101835,96
305.pts,right,476.1660799775071,96
306.pts,left,604.2803804963461,96
306.pts,right,594.028439690374,96
307.pts,left,449.5937963304657,96
307.pts,right,496.12003626740824,96
308.pts,left,328.57510352401295,96
308.pts,right,332.61911927821393,96
309.pts,left,202.81362229039772,96
309.pts,right,265.08071369432355,96
31.pts,left,538.4942205552028,96
31.pts,right,572.0516293441185,96
310.pts,left,688.5609732561855,96
310.pts,right,547.6591711756905,96
311.pts,left,457.9753748530233,96
311.pts,right,431.9569017181979,96
312.pts,left,420.6062536333493,96
312.pts,right,440.8743042623661,96
313.pts,left,249.88161120543097,96
313.pts,right,261.96070517851956,96
314.pts,left,472.40731306953825,96
314.pts,right,475.6315110221637,96
315.pts,left,368.7032872146629,96
315.pts,right,505.13022723413184,96
316.pts,left,399.6465988349404,96
316.pts,right,355.31597288682974,96
317.pts,left,519.5116482044476,96
317.pts,right,380.8085047523996,96
318.pts,left,508.7662975829516,96
318.pts,right,582.4772659281084,96
319.pts,left,600.2067335020365,96
319.pts,right,455.83815268691177,96
32.pts,left,543.8949848458683,96
32.pts,right,481.6403263821378,96
320.pts,left,563.6682275633558,96
320.pts,right,394.06291033783424,96
321.pts,left,566.0147507478308,96
321.pts,right,415.3023153226645,96
322.pts,left,240.58577511546994,96
322.pts,right,227.7910336662757,96
323.pts,left,459.44347775195826,96
323.pts,right,515.6729068194951,96
324.pts,left,586.5736783863166,96
324.pts,right,547.947666508862,96
325.pts,left,745.2304551550875,96
325.pts,right,497.70229478226895,96
326.pts,left,463.8844067726018,96
326.pts,right,833.7748841359651,96
327.pts,left,434.9352467455314,96
327.pts,right,441.89854575970884,96
328.pts,left,232.1338042353215,96
328.pts,right,201.69735761010736,96
329.pts,left,480.58919590600584,96
329.pts,right,443.0098956800893,96
33.pts,left,305.8120454753456,96
33.pts,right,341.0350303470164,96
330.pts,left,345.2952774729727,96
330.pts,right,347.75511554826846,96
331.pts,left,367.99281097460033,96
331.pts,right,311.9811454161025,96
332.pts,left,481.63572185450295,96
332.pts,right,533.218536594381,96
333.pts,left,388.7007252412866,96
333.pts,right,310.32822890454287,96
334.pts,left,514.1245281997434,96
334.pts,right,549.0008394565558,96
335.pts,left,296.87727769051753,96
335.pts,right,272.00570203327965,96
336.pts,left,368.67836592007455,96
336.pts,right,379.83313622656493,96
337.pts,left,498.5443742584546,96
337.pts,right,654.9863548227187,96
338.pts,left,576.2626427390016,96
338.pts,right,480.28231265649964,96
339.pts,left,643.4518654481714,96
339.pts,right,527.7743052277629,96
34.pts,left,415.9160431626367,96
34.pts,right,532.8187671838782,96
340.pts,left,439.99759317776295,96
340.pts,right,423.7760318708315,96
341.pts,left,512.3375727578226,96
341.pts,right,728.3700650319488,96
342.pts,left,621.3667206826484,96
342.pts,right,482.515432374693,96
343.pts,left,336.8314526656103,96
343.pts,right,426.6988216718096,96
344.pts,left,333.7618391357012,96
344.pts,right,354.02017901455855,96
345.pts,left,239.5929109728852,96
345.pts,right,208.99471142138515,96
346.pts,left,322.89577142022733,96
346.pts,right,290.35039345614564,96
347.pts,left,850.4163650286764,96
347.pts,right,894.4210160069276,96
348.pts,left,470.0121222515383,96
348.pts,right,319.9004233953231,96
349.pts,left,274.2790604046464,96
349.pts,right,446.5657627392615,96
35.pts,left,370.0274527229229,96
35.pts,right,573.568867101221,96
350.pts,left,461.7074071565742,96
350.pts,right,520.3825119124544,96
351.pts,left,540.7534466465487,96
351.pts,right,544.2324514998554,96
352.pts,left,408.7661338939003,96
352.pts,right,537.8667641298708,96
353.pts,left,657.8428135600096,96
353.pts,right,386.79266524229433,96
354.pts,left,529.0126412029915,96
354.pts,right,605.7376690734367,96
355.pts,left,415.5918771392757,96
355.pts,right,729.1773484024357,96
356.pts,left,352.96520994853296,96
356.pts,right,355.7596212709835,96
357.pts,left,364.2145397504398,96
357.pts,right,241.09243189275318,96
358.pts,left,399.6819489954101,96
358.pts,right,437.7818390492919,96
359.pts,left,495.194718374007,96
359.pts,right,533.0707374881999,96
36.pts,left,320.233997703279,96
36.pts,right,444.58521240964734,96
360.pts,left,469.0329948973578,96
360.pts,right,509.07288910067655,96
361.pts,left,341.87069434193734,96
361.pts,right,342.7798921998358,96
362.pts,left,502.7141295533535,96
362.pts,right,473.6181278204602,96
363.pts,left,491.41265175685874,96
363.pts,right,430.4563612642468,96
364.pts,left,795.7429809396334,96
364.pts,right,298.34981965987214,96
365.pts,left,674.8442961871486,96
365.pts,right,686.7059301639562,96
366.pts,left,442.75159777183626,96
366.pts,right,479.8030061485265,96
367.pts,left,616.3485623218846,96
367.pts,right,730.4402687364422,96
368.pts,left,474.6680534085498,96
368.pts,right,571.1645985639759,96
369.pts,left,513.9091258593779,96
369.pts,right,530.3423586035991,96
37.pts,left,524.2219721112618,96
37.pts,right,386.389122517222,96
370.pts,left,289.01939707826125,96
370.pts,right,666.791304868749,96
371.pts,left,575.231701271726,96
371.pts,right,559.3253781926919,96
372.pts,left,488.8070458768293,96
372.pts,right,610.4669463832598,96
373.pts,left,432.5549305833458,96
373.pts,right,412.7469963926429,96
374.pts,left,327.9252825369099,96
374.pts,right,327.0840658642403,96
375.pts,left,737.0306849627245,96
375.pts,right,547.323397491079,96
376.pts,left,439.87338952680557,96
376.pts,right,549.6469798933359,96
377.pts,left,384.8057870469478,96
377.pts,right,493.06666642958476,96
378.pts,left,371.26657968137005,96
378.pts,right,456.7325995455703,96
379.pts,left,383.63783356819624,96
379.pts,right,443.79023893363984,96
38.pts,left,529.6068713590229,96
38.pts,right,640.5248490706098,96
380.pts,left,658.5602014784413,96
380.pts,right,461.0209895821166,96
381.pts,left,331.82560960984745,96
381.pts,right,781.775806711428,96
382.pts,left,346.7664881924411,96
382.pts,right,416.43478608319543,96
383.pts,left,385.1877201524212,96
383.pts,right,696.292662112936,96
384.pts,left,455.0904514536946,96
384.pts,right,371.98139254102773,96
385.pts,left,335.5924939569015,96
385.pts,right,343.6834673922843,96
386.pts,left,525.080031734811,96
386.pts,right,609.155677898245,96
387.pts,left,430.6120749149875,96
387.pts,right,517.6604869862655,96
388.pts,left,714.9987520572297,96
388.pts,right,822.0455681076085,96
389.pts,left,498.4321304761959,96
389.pts,right,661.7703168929306,96
39.pts,left,581.5907762873126,96
39.pts,right,627.9804124452926,96
390.pts,left,410.00647769590375,96
390.pts,right,452.2913999988954,96
391.pts,left,474.40891931304805,96
391.pts,right,541.4323754495196,96
392.pts,left,535.0811175018544,96
392.pts,right,477.0533695899725,96
393.pts,left,911.5414930008055,96
393.pts,right,282.5415321612587,96
394.pts,left,495.4250167504707,96
394.pts,right,281.85731274173,96
395.pts,left,325.6317971158758,96
395.pts,right,418.36856420684006,96
396.pts,left,402.8174063803465,96
396.pts,right,916.8064759116529,96
397.pts,left,596.8174713844729,96
397.pts,right,488.93890611268176,96
398.pts,left,416.53463924948767,96
398.pts,right,321.4908926371108,96
399.pts,left,335.13505764618697,96
399.pts,right,282.1653413635571,96
4.pts,left,515.932171552887,96
4.pts,right,270.9469603508111,96
40.pts,left,408.26592619546966,96
40.pts,right,462.74631928074604,96
400.pts,left,518.1949368228913,96
400.pts,right,460.7690969449511,96
401.pts,left,636.6553493991812,96
401.pts,right,644.042556949145,96
402.pts,left,483.1531086627279,96
402.pts,right,537.4100016035112,96
403.pts,left,725.3377549477441,96
403.pts,right,371.2232375709869,96
404.pts,left,519.9037310103867,96
404.pts,right,491.56297138028077,96
405.pts,left,723.7913335402162,96
405.pts,right,698.4164450692747,96
406.pts,left,398.79199819216814,96
406.pts,right,361.9603496321166,96
407.pts,left,375.18376872928155,96
407.pts,right,503.6741123036973,96
408.pts,left,618.6659723672378,96
408.pts,right,549.0216834002139,96
409.pts,left,299.6239416915558,96
409.pts,right,362.5091062816868,96
41.pts,left,385.7819373057513,96
41.pts,right,384.71145889492516,96
410.pts,left,379.0706756165276,96
410.pts,right,492.0581143077529,96
411.pts,left,505.5054429163834,96
411.pts,right,514.6930114331863,96
412.pts,left,598.3230768711762,96
412.pts,right,446.8204589860692,96
413.pts,left,396.355120359513,96
413.pts,right,492.7672241295439,96
414.pts,left,481.10496679264304,96
414.pts,right,565.9113455747001,96
415.pts,left,606.4678491208246,96
415.pts,right,445.79062309760644,96
416.pts,left,497.23737572145336,96
416.pts,right,492.00980533938593,96
417.pts,left,386.33492751321637,96
417.pts,right,190.37377862202706,96
418.pts,left,261.439801976684,96
418.pts,right,282.76200215237077,96
419.pts,left,309.0952764846539,96
419.pts,right,270.6232133810072,96
42.pts,left,325.7567053562523,96
42.pts,right,406.8099916448107,96
420.pts,left,535.3502279866228,96
420.pts,right,436.2884329777238,96
421.pts,left,505.0364411813779,96
421.pts,right,382.1022837293145,96
422.pts,left,600.0549725857188,96
422.pts,right,570.389553955506,96
423.pts,left,410.4475345279213,96
423.pts,right,396.5985334890456,96
424.pts,left,596.9710847932517,96
424.pts,right,521.4680135066144,96
425.pts,left,340.6920784722542,96
425.pts,right,391.21731749686745,96
426.pts,left,428.3781537416,96
426.pts,right,670.4174146235181,96
427.pts,left,483.27396477218196,96
427.pts,right,518.4953806801188,96
428.pts,left,575.7464178049585,96
428.pts,right,494.2918234236377,96
429.pts,left,262.9982688613119,96
429.pts,right,222.50453581994128,96
43.pts,left,471.67490729102303,96
43.pts,right,399.1236460929659,96
430.pts,left,524.2232712470883,96
430.pts,right,604.7962293991964,96
431.pts,left,558.4739237676996,96
431.pts,right,568.6914237297409,96
432.pts,left,406.98640673307534,96
432.pts,right,489.12763493515547,96
433.pts,left,408.4623574177279,96
433.pts,right,347.64218009202625,96
434.pts,left,451.5118080223221,96
434.pts,right,335.72185968091856,96
435.pts,left,320.9785178121376,96
435.pts,right,485.5093014075874,96
436.pts,left,663.9173196223727,96
436.pts,right,388.6752259809147,96
437.pts,left,572.1194937668215,96
437.pts,right,515.7682020584534,96
438.pts,left,479.4347237867308,96
438.pts,right,453.93824477179027,96
439.pts,left,479.3691925201706,96
439.pts,right,373.9410627986665,96
44.pts,left,324.6754581766805,96
44.pts,right,550.8101171360128,96
440.pts,left,503.10073891949185,96
440.pts,right,641.0451520537121,96
441.pts,left,512.5818888334404,96
441.pts,right,422.6097236266992,96
442.pts,left,405.35392305286695,96
442.pts,right,415.0424586608546,96
443.pts,left,550.2604233319028,96
443.pts,right,454.17072472254824,96
444.pts,left,453.9301484511894,96
444.pts,right,340.3606860003922,96
445.pts,left,297.56911233064085,96
445.pts,right,385.5222474974155,96
446.pts,left,448.7516797660336,96
446.pts,right,576.5675923382299,96
447.pts,left,370.20540823878434,96
447.pts,right,518.8352311048031,96
448.pts,left,448.1084747985281,96
448.pts,right,668.2617607333098,96
449.pts,left,577.5520798603374,96
449.pts,right,523.6305226137912,96
45.pts,left,617.3454943033602,96
45.pts,right,525.1705902374464,96
450.pts,left,227.47312491008574,96
450.pts,right,302.95406943606685,96
451.pts,left,464.8768557013612,96
451.pts,right,620.260943162238,96
452.pts,left,279.1300595072343,96
452.pts,right,514.3134156726431,96
453.pts,left,412.67332168159726,96
453.pts,right,504.30301761411147,96
454.pts,left,350.2508636856562,96
454.pts,right,621.6766303330778,96
455.pts,left,453.06376823222723,96
455.pts,right,336.44307388467377,96
456.pts,left,551.363861674782,96
456.pts,right,432.99928739664637,96
457.pts,left,739.1288371481293,96
457.pts,right,392.3409248645848,96
458.pts,left,537.922028584371,96
458.pts,right,413.1430945030625,96
459.pts,left,423.5459181502022,96
459.pts,right,428.5419155418548,96
46.pts,left,396.6173159370515,96
46.pts,right,491.5553599994144,96
460.pts,left,297.24039483765796,96
460.pts,right,513.6542320413009,96
461.pts,left,367.24638540253306,96
461.pts,right,437.94292534707,96
462.pts,left,603.3925911961155,96
462.pts,right,599.1219754181393,96
463.pts,left,454.81283388508564,96
463.pts,right,497.5032161573342,96
464.pts,left,366.9852388551409,96
464.pts,right,557.243935091415,96
465.pts,left,565.3340315861159,96
465.pts,right,467.86221826128286,96
466.pts,left,512.1482149186908,96
466.pts,right,796.2799726737787,96
467.pts,left,399.8369395562409,96
467.pts,right,406.3797211221002,96
468.pts,left,712.8928194558168,96
468.pts,right,412.0135016159428,96
469.pts,left,300.27054298252153,96
469.pts,right,455.5203067625743,96
47.pts,left,555.4431372686616,96
47.pts,right,449.5903635296261,96
470.pts,left,505.85802682695174,96
