label,eye_side,iris_size,dpi
0005-26-a.pts,right,1494.4381720201452,96
0005-27-a.pts,left,1604.3939148957877,96
0005-27-a.pts,right,1598.4597954390042,96
0005-30-a.pts,left,1525.068700392644,96
0005-30-a.pts,right,1601.8631874803925,96
0005-32-a.pts,left,1588.947751015638,96
0005-32-a.pts,right,1560.7606835959314,96
0005-38-a.pts,left,1687.471587290716,96
0005-38-a.pts,right,1669.4074295325738,96
0005-39-a.pts,left,1686.424389739523,96
0005-39-a.pts,right,1636.5952395950824,96
0005-42-a.pts,left,1818.8076135032893,96
0005-42-a.pts,right,1880.9413348742917,96
0005-43-a.pts,left,1949.5327744776666,96
0005-43-a.pts,right,1919.164045492961,96
0005-44-a.pts,left,1801.8779197589447,96
0005-44-a.pts,right,1860.957314938951,96
0005-47-a.pts,left,2229.3090535723586,96
0005-47-a.pts,right,2251.91106738568,96
0005-48-a.pts,left,2595.1300647903713,96
0005-48-a.pts,right,2470.8626220483725,96
0006-04-a.pts,left,1716.4440528738237,96
0006-04-a.pts,right,1690.3513805565112,96
0006-06-a.pts,left,1552.121303798559,96
0006-06-a.pts,right,1489.5512501145631,96
0006-09-a.pts,left,1189.0055529211352,96
0006-09-a.pts,right,1039.9544348008233,96
0006-18-a.pts,left,1174.606586592185,96
0006-18-a.pts,right,1181.3261042123595,96
0006-20-a.pts,left,1244.8560889849552,96
0006-20-a.pts,right,1229.8462574178066,96
0006-21-a.pts,left,1312.5748639623341,96
0006-21-a.pts,right,1241.3654304809645,96
0006-22-a.pts,left,1343.2053923348349,96
0006-22-a.pts,right,1330.813554645676,96
0006-23-a.pts,left,1449.0596114682921,96
0006-23-a.pts,right,1411.7968319382155,96
0006-24-a.pts,left,1558.6662884935354,96
0006-24-a.pts,right,1402.546586902643,96
0006-26-a.pts,left,1701.5214877692736,96
0006-26-a.pts,right,1646.6308827940477,96
0006-33-a.pts,left,1222.864940409827,96
0006-33-a.pts,right,1137.256540599505,96
0006-35-a.pts,left,1379.2464413885184,96
0006-35-a.pts,right,1311.4403999485367,96
0006-36-a.pts,left,1511.1933328392895,96
0006-36-a.pts,right,1370.6070615911444,96
0006-37-a.pts,left,1466.5129039882336,96
0006-37-a.pts,right,1414.5893587414066,96
0006-39-a.pts,left,1674.2943514381614,96
0006-39-a.pts,right,1480.3882715415928,96
0006-41-a.pts,left,1704.1394816472637,96
0006-41-a.pts,right,1581.7046346198586,96
0006-43-a.pts,left,1498.3651628371315,96
0006-43-a.pts,right,1514.683991343276,96
0006-45-a.pts,left,1449.7577431690888,96
0006-45-a.pts,right,1444.5217554131045,96
0006-46-a.pts,left,1632.6682487780959,96
0006-46-a.pts,right,1469.3054307914263,96
0007-01-a.pts,left,1313.622061513533,96
0007-01-a.pts,right,1229.8462574178063,96
0007-03-a.pts,left,1452.1139376592835,96
0007-03-a.pts,right,1388.7584858118857,96
0007-05-a.pts,left,1339.8892667560465,96
0007-05-a.pts,right,1442.4273603107163,96
0007-12-a.pts,left,1471.836158206818,96
0007-12-a.pts,right,1435.7951091531377,96
0007-13-a.pts,left,1366.4182713863609,96
0007-13-a.pts,right,1423.9268702395736,96
0007-17-a.pts,left,1435.3587768401378,96
0007-17-a.pts,right,1367.029136624561,96
0007-22-a.pts,left,1508.1390066483018,96
0007-22-a.pts,right,1327.1483632164857,96
0007-23-a.pts,left,1514.6839913432805,96
0007-23-a.pts,right,1349.139511791614,96
0007-24-a.pts,left,1332.8206832854696,96
0007-24-a.pts,right,1416.9455532315963,96
0007-25-a.pts,left,1438.5003694937277,96
0007-25-a.pts,right,1494.4381720201443,96
0007-27-a.pts,left,1435.7078426905352,96
0007-27-a.pts,right,1503.1648182801139,96
0007-28-a.pts,left,1222.864940409827,96
0007-28-a.pts,right,1257.335193136717,96
0007-33-a.pts,left,1431.9553847987488,96
0007-33-a.pts,right,1388.7584858118857,96
0007-37-a.pts,left,1432.915315887346,96
0007-37-a.pts,right,1362.4912805693732,96
0007-38-a.pts,left,1394.1690064930704,96
0007-38-a.pts,right,1333.7806143740643,96
0007-40-a.pts,left,1358.9133556027841,96
0007-40-a.pts,right,1281.944335589833,96
0007-42-a.pts,left,1749.6925751243155,96
0007-42-a.pts,right,1612.0733636045647,96
0007-43-a.pts,left,1694.801970149092,96
0007-43-a.pts,right,1556.5718933911405,96
0007-44-a.pts,left,1405.7754460188337,96
0007-44-a.pts,right,1462.0623143956523,96
0007-48-a.pts,left,1537.6350710070046,96
0007-48-a.pts,right,1392.0746113906798,96
0008-01-a.pts,left,1166.6653384956087,96
0008-01-a.pts,right,1151.2191746154592,96
0008-06-a.pts,left,1159.3349556372332,96
0008-06-a.pts,right,1237.1766402761782,96
0008-07-a.pts,left,1126.87183155014,96
0008-07-a.pts,right,1154.1862343438524,96
0008-08-a.pts,left,1123.0321071957526,96
0008-08-a.pts,right,1154.0989678812525,96
0008-10-a.pts,left,1096.0667702524381,96
0008-10-a.pts,right,1154.4480337316513,96
0008-11-a.pts,left,1176.3519158441784,96
0008-11-a.pts,right,1157.2405605348424,96
0008-13-a.pts,left,1136.9074747491059,96
0008-13-a.pts,right,1095.4559050142432,96
0008-15-a.pts,left,1125.4755681485433,96
0008-15-a.pts,right,1176.4391823067754,96
0008-16-a.pts,left,1101.7390903214196,96
0008-16-a.pts,right,1156.455162371443,96
0008-17-a.pts,left,1043.096027454411,96
0008-17-a.pts,right,1121.374044406356,96
0008-18-a.pts,left,1095.4559050142398,96
0008-18-a.pts,right,1204.3644503386893,96
0008-19-a.pts,left,1156.2806294462423,96
0008-19-a.pts,right,1117.44705358937,96
0008-30-a.pts,left,956.527696555492,96
0008-30-a.pts,right,998.4155986033545,96
0008-31-a.pts,left,993.0923443847726,96
0008-31-a.pts,right,976.0753841778306,96
0008-36-a.pts,left,1083.9367319510784,96
0008-36-a.pts,right,1154.88436604465,96
0008-37-a.pts,left,1220.6832788448328,96
0008-37-a.pts,right,1238.9219695281724,96
0008-39-a.pts,left,1142.841594205887,96
0008-39-a.pts,right,1178.5335774091689,96
0008-40-a.pts,left,1119.89051454216,96
0008-40-a.pts,right,1070.6722296359192,96
0008-44-a.pts,left,1175.6537841433817,96
0008-44-a.pts,right,1142.841594205887,96
0008-45-a.pts,left,1057.320460858166,96
0008-45-a.pts,right,1156.2806294462455,96
0009-03-a.pts,left,1464.6803082736421,96
0009-03-a.pts,right,1405.7754460188307,96
0009-06-a.pts,left,1585.8934248246464,96
0009-06-a.pts,right,1468.2582332402271,96
0009-07-a.pts,left,1598.4597954390085,96
0009-07-a.pts,right,1513.287727941686,96
0009-08-a.pts,left,1609.1935703387737,96
0009-08-a.pts,right,1598.1979960512108,96
0009-11-a.pts,left,1566.6948030527094,96
0009-11-a.pts,right,1493.3909744689456,96
0009-12-a.pts,left,1529.3447570600304,96
0009-12-a.pts,right,1533.7953466526185,96
0009-17-a.pts,left,1386.2277583964963,96
0009-17-a.pts,right,1430.5591213971497,96
0009-19-a.pts,left,1320.6033785215093,96
0009-19-a.pts,right,1410.6623679244194,96
0009-22-a.pts,left,1519.3091138610653,96
0009-22-a.pts,right,1425.5849330289675,96
0009-30-a.pts,left,1744.805653218732,96
0009-30-a.pts,right,1738.7842672993486,96
0009-31-a.pts,left,1744.805653218732,96
0009-31-a.pts,right,1668.9710972195776,96
0009-33-a.pts,left,1497.143432360735,96
0009-33-a.pts,right,1548.805178219768,96
0009-35-a.pts,left,1592.176610131828,96
0009-35-a.pts,right,1582.140966932862,96
0009-37-a.pts,left,1936.0064727747101,96
0009-37-a.pts,right,2006.5177745552842,96
0009-42-a.pts,left,1348.5286465534184,96
0009-42-a.pts,right,1336.660407639859,96
0009-43-a.pts,left,1153.7499020308514,96
0009-43-a.pts,right,1274.0903539558622,96
0009-45-a.pts,left,1229.4971915674053,96
0009-45-a.pts,right,1298.8740293341802,96
0009-46-a.pts,left,1395.0416711190694,96
0009-46-a.pts,right,1471.138026506023,96
0009-47-a.pts,left,1693.4057067474985,96
0009-47-a.pts,right,1650.8196729988347,96
0009-48-a.pts,left,1946.3911818240745,96
0009-48-a.pts,right,1938.1881343397001,96
0010-00-a-g.pts,left,1162.4424665861027,96
0010-00-a-g.pts,right,1395.9238673461473,96
0010-02-a-g.pts,left,1493.294776572373,96
0010-02-a-g.pts,right,1527.4631108678757,96
0010-08-a-g.pts,left,1475.6078528135997,96
0010-08-a-g.pts,right,1226.0744449144843,96
0010-11-a-g.pts,left,981.7477042468104,96
0010-11-a-g.pts,right,875.8062186507564,96
0010-12-a-g.pts,left,922.6683090668026,96
0010-12-a-g.pts,right,962.4618160122727,96
0010-13-a.pts,left,1565.996671351914,96
0010-13-a.pts,right,1535.2788765168123,96
0010-15-a.pts,left,1497.9288305241346,96
0010-15-a.pts,right,1552.383103186359,96
0010-16-a.pts,left,1353.4155684590046,96
0010-16-a.pts,right,1392.5109437036758,96
0010-18-a-g.pts,left,940.5579338997435,96
0010-18-a-g.pts,right,909.3165402890459,96
0010-21-a-g.pts,left,1205.760713740284,96
0010-21-a-g.pts,right,1222.864940409827,96
0010-24-a.pts,left,1119.89051454216,96
0010-24-a.pts,right,1134.1149479459152,96
0010-28-a.pts,left,1160.4694196510302,96
0010-28-a.pts,right,1138.3910046133014,96
0010-29-a-g.pts,left,979.2169768314184,96
0010-29-a-g.pts,right,1070.6722296359192,96
0010-33-a-g.pts,left,936.3691436949565,96
0010-33-a-g.pts,right,926.158967570793,96
0010-36-a-g.pts,left,1204.3644503386859,96
0010-36-a-g.pts,right,1005.7459814617339,96
0010-40-a.pts,left,1153.7499020308514,96
0010-40-a.pts,right,1197.7321991811084,96
0010-41-a.pts,left,1219.8106142188365,96
0010-41-a.pts,right,1242.8489603451596,96
0010-42-a.pts,left,1205.760713740284,96
0010-42-a.pts,right,1286.3949251824229,96
0010-46-a.pts,left,980.613240233013,96
0010-46-a.pts,right,1024.9446032336698,96
0010-47-a.pts,left,1008.8003076527214,96
0010-47-a.pts,right,966.3888068292604,96
0011-00-a.pts,left,1889.318915283861,96
0011-00-a.pts,right,1890.0170469846596,96
0011-05-a.pts,left,2512.31419178324,96
0011-05-a.pts,right,2360.8196127101332,96
0011-06-a.pts,left,2827.607921156016,96
0011-06-a.pts,right,2833.8911064631975,96
0011-09-a.pts,left,1959.7429506018343,96
0011-09-a.pts,right,1937.7518020267019,96
0011-10-a.pts,left,1738.6970008367525,96
0011-10-a.pts,right,1848.1291449367925,96
0011-12-a.pts,left,1599.1579271398048,96
0011-12-a.pts,right,1621.4981415653301,96
0011-14-a.pts,left,1429.773723233756,96
0011-14-a.pts,right,1588.947751015638,96
0011-20-a.pts,left,1652.5650022508296,96
0011-20-a.pts,right,1704.1394816472637,96
0011-21-a.pts,left,1803.3614496231412,96
0011-21-a.pts,right,1818.8076135032916,96
0011-23-a.pts,left,1730.3194204271788,96
0011-23-a.pts,right,1795.0711356761656,96
0011-26-a.pts,left,1774.388984040034,96
0011-26-a.pts,right,1719.1493132144114,96
0011-30-a.pts,left,1431.1699866353515,96
0011-30-a.pts,right,1288.2275208970168,96
0011-31-a.pts,left,1524.8069010048462,96
0011-31-a.pts,right,1481.8718014057881,96
0011-33-a.pts,left,1643.4892901404614,96
0011-33-a.pts,right,1737.126204509956,96
0011-36-a.pts,left,1752.6596348527075,96
0011-36-a.pts,right,1686.4243897395238,96
0011-37-a.pts,left,1888.446250657866,96
0011-37-a.pts,right,1814.1824909855093,96
0011-42-a.pts,left,2164.644604785966,96
0011-42-a.pts,right,2178.607238801919,96
0011-43-a.pts,left,2397.122461151612,96
0011-43-a.pts,right,2274.60034766161,96
0011-45-a.pts,left,2616.9466804402978,96
0011-45-a.pts,right,2554.9002255318997,96
0012-01-a.pts,left,1477.944810588797,96
0012-01-a.pts,right,1497.9288305241307,96
0012-02-a.pts,left,1358.7388226775856,96
0012-02-a.pts,right,1430.5591213971497,96
0012-04-a.pts,left,1487.107789161768,96
0012-04-a.pts,right,1567.0438689031062,96
0012-05-a.pts,left,1487.107789161768,96
0012-05-a.pts,right,1543.6564569263874,96
0012-08-a.pts,left,1471.836158206818,96
0012-08-a.pts,right,1452.2884705844817,96
0012-09-a.pts,left,1435.3587768401378,96
0012-09-a.pts,right,1408.306173434227,96
0012-12-a.pts,left,1579.5229730548695,96
0012-12-a.pts,right,1431.169986635352,96
0012-13-a.pts,left,1556.2228275407426,96
0012-13-a.pts,right,1366.6800707741572,96
0012-27-a.pts,left,1367.8145347879574,96
0012-27-a.pts,right,1385.7914260834973,96
0012-30-a.pts,left,1596.0163344862144,96
0012-30-a.pts,right,1614.1677587069585,96
0012-31-a.pts,left,1698.6416945034803,96
0012-31-a.pts,right,1614.865890407756,96
0012-32-a.pts,left,1648.4634785086455,96
0012-32-a.pts,right,1737.126204509956,96
0012-33-a.pts,left,1652.6522687134322,96
0012-33-a.pts,right,1686.1625903517247,96
0012-34-a.pts,left,1642.1802932014666,96
0012-34-a.pts,right,1614.865890407756,96
0012-35-a.pts,left,1652.6522687134322,96
0012-35-a.pts,right,1762.7825445142755,96
0012-39-a.pts,left,1745.5037849195292,96
0012-39-a.pts,right,1736.3408063465588,96
0012-40-a.pts,left,1763.917008528068,96
0012-40-a.pts,right,1615.4767556459542,96
0012-41-a.pts,left,1711.8189303560398,96
0012-41-a.pts,right,1638.2533023844746,96
0012-42-a.pts,left,1696.6345658636867,96
0012-42-a.pts,right,1641.0458291876662,96
0012-48-a.pts,left,1670.6291600089723,96
0012-48-a.pts,right,1736.3408063465588,96
0013-01-a-g.pts,left,1568.876464617701,96
0013-01-a-g.pts,right,1618.7056147621408,96
0013-02-a.pts,left,1514.6839913432798,96
0013-02-a.pts,right,1585.8934248246505,96
0013-05-a-g.pts,left,1574.0251859110876,96
0013-05-a-g.pts,right,1504.6483481443086,96
0013-06-a.pts,left,1806.8521081271315,96
0013-06-a.pts,right,1830.6758524168492,96
0013-09-a-g.pts,left,1597.4998643504096,96
0013-09-a-g.pts,right,1577.515844415072,96
0013-14-a-g.pts,left,2047.358479051949,96
0013-14-a-g.pts,right,2018.3860134688448,96
0013-16-a.pts,left,1202.5318546240942,96
0013-16-a.pts,right,1222.864940409827,96
0013-18-a-g.pts,left,1949.9691067906633,96
0013-18-a-g.pts,right,2079.8216031390393,96
0013-18-a.pts,left,1166.6653384956087,96
0013-18-a.pts,right,1129.0534931151296,96
0013-19-a-g.pts,left,1621.9344738783307,96
0013-19-a-g.pts,right,1581.4428352320597,96
0013-24-a-g.pts,left,1829.9636530500277,96
0013-24-a-g.pts,right,2321.723792336436,96
0013-27-a-g.pts,left,2022.6386423551141,96
0013-27-a-g.pts,right,2751.9757115605007,96
0013-27-a.pts,left,1241.365430480968,96
0013-27-a.pts,right,1281.857069127235,96
0013-28-a.pts,left,1238.921969528176,96
0013-28-a.pts,right,1169.0215329858013,96
0013-41-a-g.pts,left,2308.7365950102185,96
0013-41-a-g.pts,right,2136.387508793803,96
0013-41-a.pts,left,1663.1242442253974,96
0013-41-a.pts,right,1553.343034274956,96
0013-42-a.pts,left,1563.2914110113197,96
0013-42-a.pts,right,1556.5718933911394,96
0013-43-a-g.pts,left,1903.6292710747987,96
0013-43-a-g.pts,right,2171.277245950508,96
0013-44-a-g.pts,left,1981.6386701205506,96
0013-44-a-g.pts,right,1940.6871169489896,96
0013-47-a-g.pts,left,1947.5647114985911,96
0013-47-a-g.pts,right,2021.5922031057648,96
0014-01-a-g.pts,left,2537.0965028452742,96
0014-01-a-g.pts,right,2543.4469042131086,96
0014-09-a-g.pts,left,2349.1856361245646,96
0014-09-a-g.pts,right,2306.404920215117,96
0014-09-a.pts,left,1720.9819089290072,96
0014-09-a.pts,right,1791.5804771721766,96
0014-10-a-g.pts,left,2410.099128841616,96
0014-10-a-g.pts,right,2066.150868116156,96
0014-10-a.pts,left,1645.496418780256,96
0014-10-a.pts,right,1787.6534863551892,96
0014-14-a.pts,left,1709.8990681788455,96
0014-14-a.pts,right,1688.2569854541182,96
0014-19-a-g.pts,left,2559.832668889895,96
0014-19-a-g.pts,right,2548.1161769233777,96
0014-20-a-g.pts,left,2797.3492003148613,96
0014-20-a-g.pts,right,2665.5554125216354,96
0014-21-a-g.pts,left,2070.7458910286746,96
0014-21-a-g.pts,right,2390.235163709142,96
0014-24-a-g.pts,left,2709.2156029210855,96
0014-24-a-g.pts,right,2635.276265598101,96
0014-31-a-g.pts,left,2544.1173978509405,96
0014-31-a-g.pts,right,2275.186192525031,96
0014-32-a.pts,left,1708.0664724642502,96
0014-32-a.pts,right,1693.1439073597019,96
0014-35-a.pts,left,1974.4037163185847,96
0014-35-a.pts,right,1996.8311972067152,96
0014-36-a-g.pts,left,3303.198190399307,96
0014-36-a-g.pts,right,3669.4805861785344,96
0014-38-a.pts,left,1636.5952395950824,96
0014-38-a.pts,right,1693.1439073597019,96
0014-39-a.pts,left,1830.6758524168536,96
0014-39-a.pts,right,1912.8808601857882,96
0014-43-a-g.pts,left,3102.2429048156614,96
0014-43-a-g.pts,right,3507.121405234102,96
0014-46-a.pts,left,1773.4290529514383,96
0014-46-a.pts,right,1841.8459596296188,96
0014-47-a.pts,left,1816.0150867001018,96
0014-47-a.pts,right,1920.2112430441643,96
0014-49-a-g.pts,left,2649.7348704192514,96
0014-49-a-g.pts,right,2481.4981768111306,96
0015-02-a-g.pts,left,1945.6587823548552,96
0015-02-a-g.pts,right,2058.2680747057398,96
0015-04-a-g.pts,left,1918.656663666297,96
0015-04-a-g.pts,right,2172.9263043377596,96
0015-04-a.pts,left,1328.9809589310826,96
0015-04-a.pts,right,1298.8740293341802,96
0015-05-a-g.pts,left,1932.4770945894888,96
0015-05-a-g.pts,right,1495.9954018880305,96
0015-07-a-g.pts,left,1958.1214380273163,96
0015-07-a-g.pts,right,1914.677193346841,96
0015-08-a-g.pts,left,2496.974849395489,96
0015-08-a-g.pts,right,2423.4946838285473,96
0015-09-a-g.pts,left,1896.300232291839,96
0015-09-a-g.pts,right,2059.3445796537926,96
0015-13-a-g.pts,left,1970.407723670527,96
0015-13-a-g.pts,right,2333.050720071533,96
0015-18-a.pts,left,1413.716694115407,96
0015-18-a.pts,right,1363.8875439709664,96
0015-22-a.pts,left,1344.950721586829,96
0015-22-a.pts,right,1391.8128120028757,96
0015-23-a-g.pts,left,2018.5511302709251,96
0015-23-a-g.pts,right,2424.5880511054015,96
0015-28-a-g.pts,left,1805.8049105759312,96
0015-28-a-g.pts,right,1815.1424220741026,96
0015-28-a.pts,left,1454.993730925074,96
0015-28-a.pts,right,1348.5286465534184,96
0015-29-a.pts,left,1416.9455532315967,96
0015-29-a.pts,right,1351.7575056696085,96
0015-32-a-g.pts,left,2079.821603139044,96
0015-32-a-g.pts,right,2354.1746099945126,96
0015-32-a.pts,left,1342.158194783638,96
0015-32-a.pts,right,1337.3585393406547,96
0015-36-a.pts,left,1383.1734322055074,96
0015-36-a.pts,right,1271.3850936152696,96
0015-40-a-g.pts,left,2365.4422424780123,96
0015-40-a-g.pts,right,2121.7967716495036,96
0015-41-a.pts,left,1358.9133556027837,96
0015-41-a.pts,right,1391.8128120028757,96
0015-48-a-g.pts,left,2333.7853793792287,96
0015-48-a-g.pts,right,1978.576987313144,96
0016-08-a.pts,left,1794.5475369005676,96
0016-08-a.pts,right,1863.3135094291429,96
0016-09-a.pts,left,1794.5475369005676,96
0016-09-a.pts,right,1812.6989611213107,96
0016-12-a.pts,left,1801.8779197589447,96
0016-12-a.pts,right,1816.6259519382982,96
0016-15-a.pts,left,1752.048769614507,96
0016-15-a.pts,right,1693.1439073597019,96
0016-16-a.pts,left,1663.1242442253974,96
