userID,sex,age,mask,glasses,seatbelt,cigar,phone
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
062,1,60,False,False,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
066,1,50,True,True,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
073,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
077,1,50,False,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
082,1,50,True,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
083,1,50,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
093,1,30,False,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
117,1,40,True,False,False,False,False
