label,object
sharan_test_imageID_0048_GT_4_3_4.csv,037_Vray
sharan_test_imageID_0050_GT_4_3_4.csv,pillow3_main
sharan_test_imageID_0050_GT_4_3_4.csv,polySurface798
sharan_test_imageID_0053_GT_4_3_4.csv,Cylinder_LP
sharan_test_imageID_0053_GT_4_3_4.csv,backpack_bag
sharan_test_imageID_0055_GT_3_4_4.csv,Violino
sharan_test_imageID_0055_GT_3_4_4.csv,cadre_lowpoly
sharan_test_imageID_0056_GT_3_3_4.csv,Cardboardbox
sharan_test_imageID_0057_GT_4_3_4.csv,Paperbag_main
sharan_test_imageID_0057_GT_4_3_4.csv,PIONEER XDJ - RX2
sharan_test_imageID_0060_GT_4_4_3.csv,Saw
sharan_test_imageID_0060_GT_4_4_3.csv,cadre_lowpoly
sharan_test_imageID_0062_GT_4_3_3.csv,Cardboardbox
sharan_test_imageID_0063_GT_3_4_3.csv,BoxAroundBottles
sharan_test_imageID_0066_GT_4_3_4.csv,Ramy02
sharan_test_imageID_0066_GT_4_3_4.csv,gitar_2
sharan_test_imageID_0069_GT_3_3_4.csv,BoxAroundBottles
sharan_test_imageID_0070_GT_4_3_3.csv,Cardboardbox
sharan_test_imageID_0072_GT_4_3_4.csv,stem
sharan_test_imageID_0072_GT_4_3_4.csv,Stereo textured mesh
sharan_test_imageID_0075_GT_4_4_3.csv,pCylinder4
sharan_test_imageID_0075_GT_4_4_3.csv,cabinet1
sharan_test_imageID_0077_GT_3_4_4.csv,cadre_lowpoly
sharan_test_imageID_0077_GT_3_4_4.csv,Stereo textured mesh
sharan_test_imageID_0078_GT_4_3_4.csv,backpack_bag
sharan_test_imageID_0078_GT_4_3_4.csv,bag
sharan_test_imageID_0079_GT_3_4_4.csv,Saw
sharan_test_imageID_0079_GT_3_4_4.csv,pillow3_main
sharan_test_imageID_0080_GT_3_3_4.csv,Hammer_LP
sharan_test_imageID_0083_GT_4_3_4.csv,Bottle_main
sharan_test_imageID_0083_GT_4_3_4.csv,Saw
sharan_test_imageID_0084_GT_3_4_3.csv,Cardboardbox
sharan_test_imageID_0089_GT_4_3_4.csv,Stereo textured mesh
sharan_test_imageID_0089_GT_4_3_4.csv,gitar_2
sharan_test_imageID_0090_GT_4_3_3.csv,polySurface798
sharan_test_imageID_0092_GT_4_3_4.csv,Panel
sharan_test_imageID_0092_GT_4_3_4.csv,Bottle_main
sharan_test_imageID_0093_GT_4_3_0.csv,polySurface798
sharan_test_imageID_0095_GT_3_3_4.csv,Pflanze
sharan_test_imageID_0095_GT_4_4_3.csv,pillow1_main
sharan_test_imageID_0095_GT_4_4_3.csv,pillow3_main
sharan_test_imageID_0097_GT_3_3_4.csv,Pflanze
sharan_test_imageID_0101_GT_4_3_0.csv,lamp_gas_HP
sharan_test_imageID_0102_GT_3_4_4.csv,Panel
sharan_test_imageID_0102_GT_3_4_4.csv,Keyboard_01
sharan_test_imageID_0102_GT_4_3_4.csv,Orange_Guitar_Amplifier
sharan_test_imageID_0102_GT_4_3_4.csv,Ramy02
sharan_test_imageID_0103_GT_3_4_4.csv,pCylinder4
sharan_test_imageID_0103_GT_3_4_4.csv,037_Vray
sharan_test_imageID_0104_GT_3_4_3.csv,Inlineskate
sharan_test_imageID_0105_GT_4_3_4.csv,Skateboard
sharan_test_imageID_0105_GT_4_3_4.csv,Hammer_LP
sharan_test_imageID_0106_GT_4_4_3.csv,gitar_2
sharan_test_imageID_0106_GT_4_4_3.csv,pillow3_main
sharan_test_imageID_0107_GT_4_4_3.csv,Skateboard
sharan_test_imageID_0107_GT_4_4_3.csv,Orange_Guitar_Amplifier
sharan_test_imageID_0108_GT_4_3_4.csv,Paperbag_main
sharan_test_imageID_0108_GT_4_3_4.csv,Bottle_main
sharan_test_imageID_0109_GT_3_4_3.csv,Violino
sharan_test_imageID_0110_GT_4_3_3.csv,Stereo textured mesh
sharan_test_imageID_0111_GT_3_4_3.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_0113_GT_3_0_4.csv,pillow2_main
sharan_test_imageID_0113_GT_4_3_4.csv,PIONEER XDJ - RX2
sharan_test_imageID_0113_GT_4_3_4.csv,pCylinder4
sharan_test_imageID_0116_GT_4_3_4.csv,gitar_2
sharan_test_imageID_0116_GT_4_3_4.csv,stem
sharan_test_imageID_0119_GT_4_3_4.csv,pillow1_main
sharan_test_imageID_0119_GT_4_3_4.csv,Cylinder_LP
sharan_test_imageID_0121_GT_3_4_4.csv,Stereo textured mesh
sharan_test_imageID_0121_GT_3_4_4.csv,Cylinder_LP
sharan_test_imageID_0122_GT_4_4_3.csv,gitar_2
sharan_test_imageID_0122_GT_4_4_3.csv,WashMachine
sharan_test_imageID_0123_GT_3_4_4.csv,Nektar Panorama P6
sharan_test_imageID_0123_GT_3_4_4.csv,Skateboard
sharan_test_imageID_0126_GT_3_4_3.csv,Amp
sharan_test_imageID_0131_GT_3_4_3.csv,pillow3_main
sharan_test_imageID_0134_GT_4_3_3.csv,Saw
sharan_test_imageID_0136_GT_4_3_4.csv,cabinet1
sharan_test_imageID_0136_GT_4_3_4.csv,BoxAroundBottles
sharan_test_imageID_0152_GT_4_4_3.csv,Violino
sharan_test_imageID_0152_GT_4_4_3.csv,backpack_bag
sharan_test_imageID_0162_GT_4_4_4.csv,Pflanze
sharan_test_imageID_0162_GT_4_4_4.csv,Skateboard
sharan_test_imageID_0162_GT_4_4_4.csv,Amp
sharan_test_imageID_0164_GT_3_3_4.csv,Cardboardbox
sharan_test_imageID_0171_GT_4_3_4.csv,Skateboard
sharan_test_imageID_0171_GT_4_3_4.csv,WashMachine
sharan_test_imageID_0173_GT_3_4_4.csv,Amp
sharan_test_imageID_0173_GT_3_4_4.csv,pillow3_main
sharan_test_imageID_0174_GT_3_4_3.csv,pillow2_main
sharan_test_imageID_0179_GT_3_4_4.csv,pillow3_main
sharan_test_imageID_0179_GT_3_4_4.csv,pillow2_main
sharan_test_imageID_0180_GT_4_3_3.csv,Ramy02
sharan_test_imageID_0187_GT_4_3_4.csv,Panel
sharan_test_imageID_0187_GT_4_3_4.csv,Ramy02
sharan_test_imageID_0191_GT_3_3_4.csv,Pflanze
sharan_test_imageID_0192_GT_3_3_4.csv,cabinet1
sharan_test_imageID_0193_GT_3_4_4.csv,037_Vray
sharan_test_imageID_0193_GT_3_4_4.csv,Cardboardbox
sharan_test_imageID_0194_GT_4_4_4.csv,polySurface798
sharan_test_imageID_0194_GT_4_4_4.csv,Violino
sharan_test_imageID_0194_GT_4_4_4.csv,Keyboard_01
sharan_test_imageID_0198_GT_4_3_4.csv,Inlineskate
sharan_test_imageID_0198_GT_4_3_4.csv,pillow1_main
sharan_test_imageID_0200_GT_3_4_3.csv,pillow3_main
sharan_test_imageID_0203_GT_4_4_3.csv,Violino
sharan_test_imageID_0203_GT_4_4_3.csv,BoxAroundBottles
sharan_test_imageID_0221_GT_4_4_3.csv,Pflanze
sharan_test_imageID_0221_GT_4_4_3.csv,pCylinder4
sharan_test_imageID_0225_GT_4_4_4.csv,cabinet1
sharan_test_imageID_0225_GT_4_4_4.csv,bag1
sharan_test_imageID_0225_GT_4_4_4.csv,037_Vray
sharan_test_imageID_0227_GT_4_4_3.csv,backpack_bag
sharan_test_imageID_0227_GT_4_4_3.csv,Hammer_LP
sharan_test_imageID_0236_GT_3_3_4.csv,Cardboardbox
sharan_test_imageID_0246_GT_3_4_4.csv,Amp
sharan_test_imageID_0246_GT_3_4_4.csv,Stereo textured mesh
sharan_test_imageID_0251_GT_3_4_4.csv,WashMachine
sharan_test_imageID_0251_GT_3_4_4.csv,Stereo textured mesh
sharan_test_imageID_0255_GT_3_4_4.csv,pillow2_main
sharan_test_imageID_0255_GT_3_4_4.csv,Skateboard
sharan_test_imageID_0283_GT_4_4_3.csv,cabinet1
sharan_test_imageID_0283_GT_4_4_3.csv,Paperbag_main
sharan_test_imageID_0289_GT_3_4_4.csv,Stereo textured mesh
sharan_test_imageID_0289_GT_3_4_4.csv,backpack_bag
sharan_test_imageID_0291_GT_3_4_3.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_0299_GT_3_4_4.csv,bag
sharan_test_imageID_0299_GT_3_4_4.csv,pillow1_main
sharan_test_imageID_0299_GT_4_4_3.csv,Violino
sharan_test_imageID_0299_GT_4_4_3.csv,pillow2_main
sharan_test_imageID_0304_GT_3_0_4.csv,Cardboardbox
sharan_test_imageID_0305_GT_4_4_4.csv,Pflanze
sharan_test_imageID_0305_GT_4_4_4.csv,Ukulele
sharan_test_imageID_0305_GT_4_4_4.csv,Bottle_main
sharan_test_imageID_0306_GT_3_4_4.csv,Violino
sharan_test_imageID_0306_GT_3_4_4.csv,backpack_bag
sharan_test_imageID_0308_GT_3_4_3.csv,backpack_bag
sharan_test_imageID_0318_GT_3_4_4.csv,Keyboard_01
sharan_test_imageID_0318_GT_3_4_4.csv,Ramy02
sharan_test_imageID_0324_GT_4_3_4.csv,Inlineskate
sharan_test_imageID_0324_GT_4_3_4.csv,bag1
sharan_test_imageID_0333_GT_4_4_3.csv,pCylinder4
sharan_test_imageID_0333_GT_4_4_3.csv,lamp_gas_HP
sharan_test_imageID_0356_GT_4_4_3.csv,bag
sharan_test_imageID_0356_GT_4_4_3.csv,Inlineskate
sharan_test_imageID_0360_GT_3_3_4.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_0369_GT_4_4_4.csv,pillow3_main
sharan_test_imageID_0369_GT_4_4_4.csv,Nektar Panorama P6
sharan_test_imageID_0369_GT_4_4_4.csv,WashMachine
sharan_test_imageID_0370_GT_3_4_3.csv,polySurface798
sharan_test_imageID_0393_GT_3_4_3.csv,Bottle_main
sharan_test_imageID_0413_GT_4_4_4.csv,Inlineskate
sharan_test_imageID_0413_GT_4_4_4.csv,Saw
sharan_test_imageID_0413_GT_4_4_4.csv,gitar_2
sharan_test_imageID_0416_GT_4_3_3.csv,backpack_bag
sharan_test_imageID_0426_GT_4_4_4.csv,Ukulele
sharan_test_imageID_0426_GT_4_4_4.csv,BoxAroundBottles
sharan_test_imageID_0426_GT_4_4_4.csv,037_Vray
sharan_test_imageID_0436_GT_3_4_3.csv,Skateboard
sharan_test_imageID_0447_GT_4_3_4.csv,037_Vray
sharan_test_imageID_0447_GT_4_3_4.csv,pillow3_main
sharan_test_imageID_0456_GT_3_4_3.csv,Bottle_main
sharan_test_imageID_0475_GT_4_4_3.csv,lamp_gas_HP
sharan_test_imageID_0475_GT_4_4_3.csv,pillow1_main
sharan_test_imageID_0483_GT_4_4_3.csv,cabinet1
sharan_test_imageID_0483_GT_4_4_3.csv,Nektar Panorama P6
sharan_test_imageID_0484_GT_4_4_4.csv,Inlineskate
sharan_test_imageID_0484_GT_4_4_4.csv,Paperbag_main
sharan_test_imageID_0484_GT_4_4_4.csv,Saw
sharan_test_imageID_0487_GT_4_0_3.csv,pillow3_main
sharan_test_imageID_0495_GT_4_3_3.csv,Ukulele
sharan_test_imageID_0497_GT_4_3_3.csv,Inlineskate
sharan_test_imageID_0502_GT_3_3_4.csv,pCylinder4
sharan_test_imageID_0509_GT_3_0_4.csv,Cardboardbox
sharan_test_imageID_0528_GT_3_4_3.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_0530_GT_4_4_4.csv,Amp
sharan_test_imageID_0530_GT_4_4_4.csv,stem
sharan_test_imageID_0530_GT_4_4_4.csv,WashMachine
sharan_test_imageID_0532_GT_4_3_4.csv,Skateboard
sharan_test_imageID_0532_GT_4_3_4.csv,cadre_lowpoly
sharan_test_imageID_0539_GT_4_3_3.csv,polySurface798
sharan_test_imageID_0549_GT_4_4_4.csv,cabinet1
sharan_test_imageID_0549_GT_4_4_4.csv,Keyboard_01
sharan_test_imageID_0549_GT_4_4_4.csv,Pflanze
sharan_test_imageID_0553_GT_4_3_3.csv,pillow2_main
sharan_test_imageID_0554_GT_4_3_3.csv,pillow3_main
sharan_test_imageID_0560_GT_4_4_4.csv,Orange_Guitar_Amplifier
sharan_test_imageID_0560_GT_4_4_4.csv,polySurface798
sharan_test_imageID_0560_GT_4_4_4.csv,bag
sharan_test_imageID_0562_GT_4_4_4.csv,PIONEER XDJ - RX2
sharan_test_imageID_0562_GT_4_4_4.csv,Inlineskate
sharan_test_imageID_0562_GT_4_4_4.csv,stem
sharan_test_imageID_0563_GT_3_4_4.csv,pCylinder4
sharan_test_imageID_0563_GT_3_4_4.csv,Paperbag_main
sharan_test_imageID_0565_GT_3_4_3.csv,Inlineskate
sharan_test_imageID_0576_GT_3_4_4.csv,Paperbag_main
sharan_test_imageID_0576_GT_3_4_4.csv,BoxAroundBottles
sharan_test_imageID_0579_GT_4_4_3.csv,Violino
sharan_test_imageID_0579_GT_4_4_3.csv,Cylinder_LP
sharan_test_imageID_0581_GT_4_3_4.csv,cabinet1
sharan_test_imageID_0581_GT_4_3_4.csv,Stereo textured mesh
sharan_test_imageID_0584_GT_4_3_4.csv,Orange_Guitar_Amplifier
sharan_test_imageID_0584_GT_4_3_4.csv,Cardboardbox
sharan_test_imageID_0593_GT_4_4_4.csv,Keyboard_01
sharan_test_imageID_0593_GT_4_4_4.csv,Violino
sharan_test_imageID_0593_GT_4_4_4.csv,Pflanze
sharan_test_imageID_0595_GT_4_3_4.csv,Skateboard
sharan_test_imageID_0595_GT_4_3_4.csv,Ukulele
sharan_test_imageID_0617_GT_4_3_4.csv,stem
sharan_test_imageID_0617_GT_4_3_4.csv,Ramy02
sharan_test_imageID_0633_GT_4_4_4.csv,Inlineskate
sharan_test_imageID_0633_GT_4_4_4.csv,Cylinder_LP
sharan_test_imageID_0633_GT_4_4_4.csv,Saw
sharan_test_imageID_0634_GT_4_4_4.csv,Amp
sharan_test_imageID_0634_GT_4_4_4.csv,Hammer_LP
sharan_test_imageID_0634_GT_4_4_4.csv,Paperbag_main
sharan_test_imageID_0636_GT_4_3_3.csv,pillow1_main
sharan_test_imageID_0637_GT_4_3_4.csv,stem
sharan_test_imageID_0637_GT_4_3_4.csv,pCylinder4
sharan_test_imageID_0639_GT_3_4_3.csv,lamp_gas_HP
sharan_test_imageID_0641_GT_3_4_3.csv,Stereo textured mesh
sharan_test_imageID_0643_GT_4_4_3.csv,Skateboard
sharan_test_imageID_0643_GT_4_4_3.csv,Bottle_main
sharan_test_imageID_0656_GT_4_3_3.csv,Ukulele
sharan_test_imageID_0657_GT_3_4_3.csv,pCylinder4
sharan_test_imageID_0667_GT_4_3_4.csv,Violino
sharan_test_imageID_0667_GT_4_3_4.csv,Inlineskate
sharan_test_imageID_0670_GT_3_4_3.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_0671_GT_4_3_3.csv,Violino
sharan_test_imageID_0672_GT_4_3_4.csv,pCylinder4
sharan_test_imageID_0672_GT_4_3_4.csv,backpack_bag
sharan_test_imageID_0680_GT_4_3_3.csv,BoxAroundBottles
sharan_test_imageID_0692_GT_4_3_3.csv,Pflanze
sharan_test_imageID_0694_GT_4_3_4.csv,lamp_gas_HP
sharan_test_imageID_0694_GT_4_3_4.csv,Cardboardbox
sharan_test_imageID_0697_GT_3_4_3.csv,Ukulele
sharan_test_imageID_0704_GT_3_4_4.csv,Ramy02
sharan_test_imageID_0704_GT_3_4_4.csv,Orange_Guitar_Amplifier
sharan_test_imageID_0715_GT_4_3_4.csv,Cylinder_LP
sharan_test_imageID_0715_GT_4_3_4.csv,pillow2_main
sharan_test_imageID_0717_GT_4_3_4.csv,Stereo textured mesh
sharan_test_imageID_0717_GT_4_3_4.csv,Pflanze
sharan_test_imageID_0719_GT_4_3_3.csv,cadre_lowpoly
sharan_test_imageID_0720_GT_4_4_3.csv,WashMachine
sharan_test_imageID_0720_GT_4_4_3.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_0729_GT_3_4_3.csv,Panel
sharan_test_imageID_0730_GT_3_4_3.csv,Hammer_LP
sharan_test_imageID_0734_GT_3_4_4.csv,bag
sharan_test_imageID_0734_GT_3_4_4.csv,PIONEER XDJ - RX2
sharan_test_imageID_0755_GT_3_3_4.csv,Ukulele
sharan_test_imageID_0761_GT_4_4_3.csv,Violino
sharan_test_imageID_0761_GT_4_4_3.csv,Inlineskate
sharan_test_imageID_0764_GT_4_4_3.csv,Hammer_LP
sharan_test_imageID_0764_GT_4_4_3.csv,Panel
sharan_test_imageID_0769_GT_4_3_4.csv,Skateboard
sharan_test_imageID_0769_GT_4_3_4.csv,polySurface798
sharan_test_imageID_0783_GT_4_3_4.csv,gitar_2
sharan_test_imageID_0783_GT_4_3_4.csv,Bottle_main
sharan_test_imageID_0784_GT_3_4_3.csv,lamp_gas_HP
sharan_test_imageID_0789_GT_4_4_4.csv,Paperbag_main
sharan_test_imageID_0789_GT_4_4_4.csv,PIONEER XDJ - RX2
sharan_test_imageID_0789_GT_4_4_4.csv,pillow2_main
sharan_test_imageID_0795_GT_4_3_4.csv,PIONEER XDJ - RX2
sharan_test_imageID_0795_GT_4_3_4.csv,Nektar Panorama P6
sharan_test_imageID_0799_GT_3_4_3.csv,WashMachine
sharan_test_imageID_0800_GT_4_4_3.csv,gitar_2
sharan_test_imageID_0800_GT_4_4_3.csv,Ukulele
sharan_test_imageID_0802_GT_4_3_3.csv,Saw
sharan_test_imageID_0808_GT_4_3_3.csv,Stereo textured mesh
sharan_test_imageID_0810_GT_3_4_4.csv,pillow1_main
sharan_test_imageID_0810_GT_3_4_4.csv,Cardboardbox
sharan_test_imageID_0819_GT_3_4_3.csv,Skateboard
sharan_test_imageID_0821_GT_3_0_4.csv,pillow2_main
sharan_test_imageID_0826_GT_4_4_3.csv,Panel
sharan_test_imageID_0826_GT_4_4_3.csv,cadre_lowpoly
sharan_test_imageID_0826_GT_4_4_4.csv,Saw
sharan_test_imageID_0826_GT_4_4_4.csv,Pflanze
sharan_test_imageID_0826_GT_4_4_4.csv,polySurface798
sharan_test_imageID_0829_GT_4_3_3.csv,pillow2_main
sharan_test_imageID_0832_GT_4_3_4.csv,Skateboard
sharan_test_imageID_0832_GT_4_3_4.csv,WashMachine
sharan_test_imageID_0842_GT_3_4_3.csv,037_Vray
sharan_test_imageID_0849_GT_4_3_4.csv,037_Vray
sharan_test_imageID_0849_GT_4_3_4.csv,Inlineskate
sharan_test_imageID_0854_GT_4_4_3.csv,Violino
sharan_test_imageID_0854_GT_4_4_3.csv,gitar_2
sharan_test_imageID_0860_GT_4_4_4.csv,WashMachine
sharan_test_imageID_0860_GT_4_4_4.csv,Cylinder_LP
sharan_test_imageID_0860_GT_4_4_4.csv,Hammer_LP
sharan_test_imageID_0876_GT_3_4_4.csv,Ramy02
sharan_test_imageID_0876_GT_3_4_4.csv,Saw
sharan_test_imageID_0888_GT_3_4_4.csv,pillow2_main
sharan_test_imageID_0888_GT_3_4_4.csv,Cylinder_LP
sharan_test_imageID_0893_GT_4_3_4.csv,Paperbag_main
sharan_test_imageID_0893_GT_4_3_4.csv,cabinet1
sharan_test_imageID_0909_GT_4_4_4.csv,lamp_gas_HP
sharan_test_imageID_0909_GT_4_4_4.csv,Ukulele
sharan_test_imageID_0909_GT_4_4_4.csv,037_Vray
sharan_test_imageID_0912_GT_3_3_4.csv,Inlineskate
sharan_test_imageID_0959_GT_4_4_4.csv,BoxAroundBottles
sharan_test_imageID_0959_GT_4_4_4.csv,cadre_lowpoly
sharan_test_imageID_0959_GT_4_4_4.csv,pillow1_main
sharan_test_imageID_0969_GT_4_4_3.csv,pillow3_main
sharan_test_imageID_0969_GT_4_4_3.csv,gitar_2
sharan_test_imageID_0971_GT_4_4_3.csv,Saw
sharan_test_imageID_0971_GT_4_4_3.csv,pillow2_main
sharan_test_imageID_0974_GT_4_3_3.csv,Inlineskate
sharan_test_imageID_0975_GT_4_3_3.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_0981_GT_4_3_4.csv,Panel
sharan_test_imageID_0981_GT_4_3_4.csv,cadre_lowpoly
sharan_test_imageID_0982_GT_3_4_3.csv,lamp_gas_HP
sharan_test_imageID_0983_GT_3_3_4.csv,Pflanze
sharan_test_imageID_0988_GT_4_3_3.csv,pCylinder4
sharan_test_imageID_1001_GT_3_4_4.csv,Skateboard
sharan_test_imageID_1001_GT_3_4_4.csv,bag1
sharan_test_imageID_1008_GT_3_4_4.csv,Skateboard
sharan_test_imageID_1008_GT_3_4_4.csv,pillow3_main
sharan_test_imageID_1014_GT_3_4_3.csv,Bottle_main
sharan_test_imageID_1034_GT_4_3_3.csv,Inlineskate
sharan_test_imageID_1040_GT_4_4_3.csv,Pflanze
sharan_test_imageID_1040_GT_4_4_3.csv,Cardboardbox
sharan_test_imageID_1041_GT_4_4_3.csv,pillow3_main
sharan_test_imageID_1041_GT_4_4_3.csv,lamp_gas_HP
sharan_test_imageID_1047_GT_4_4_4.csv,Bottle_main
sharan_test_imageID_1047_GT_4_4_4.csv,Pflanze
sharan_test_imageID_1047_GT_4_4_4.csv,stem
sharan_test_imageID_1058_GT_3_3_4.csv,Ramy02
sharan_test_imageID_1065_GT_4_3_4.csv,Paperbag_main
sharan_test_imageID_1065_GT_4_3_4.csv,Violino
sharan_test_imageID_1075_GT_3_0_4.csv,pillow2_main
sharan_test_imageID_1080_GT_3_3_4.csv,bag1
sharan_test_imageID_1085_GT_3_3_4.csv,Ukulele
sharan_test_imageID_1088_GT_4_3_3.csv,Stereo textured mesh
sharan_test_imageID_1089_GT_4_4_3.csv,Ramy02
sharan_test_imageID_1089_GT_4_4_3.csv,Paperbag_main
sharan_test_imageID_1092_GT_4_3_4.csv,BoxAroundBottles
sharan_test_imageID_1092_GT_4_3_4.csv,polySurface798
sharan_test_imageID_1094_GT_3_4_4.csv,Pflanze
sharan_test_imageID_1094_GT_3_4_4.csv,WashMachine
sharan_test_imageID_1099_GT_0_3_4.csv,BoxAroundBottles
sharan_test_imageID_1101_GT_3_4_4.csv,pillow3_main
sharan_test_imageID_1101_GT_3_4_4.csv,pillow2_main
sharan_test_imageID_1106_GT_4_4_3.csv,BoxAroundBottles
sharan_test_imageID_1106_GT_4_4_3.csv,bag
sharan_test_imageID_1109_GT_4_3_3.csv,Keyboard_01
sharan_test_imageID_1117_GT_4_3_4.csv,Skateboard
sharan_test_imageID_1117_GT_4_3_4.csv,pillow2_main
sharan_test_imageID_1118_GT_3_4_4.csv,gitar_2
sharan_test_imageID_1118_GT_3_4_4.csv,Panel
sharan_test_imageID_1121_GT_3_4_3.csv,Ramy02
sharan_test_imageID_1126_GT_4_3_4.csv,pillow3_main
sharan_test_imageID_1126_GT_4_3_4.csv,Ramy02
sharan_test_imageID_1131_GT_3_4_4.csv,Violino
sharan_test_imageID_1131_GT_3_4_4.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_1135_GT_3_4_3.csv,BoxAroundBottles
sharan_test_imageID_1140_GT_4_4_3.csv,Amp
sharan_test_imageID_1140_GT_4_4_3.csv,lamp_gas_HP
sharan_test_imageID_1143_GT_4_3_3.csv,pCylinder4
sharan_test_imageID_1147_GT_4_3_4.csv,Paperbag_main
sharan_test_imageID_1147_GT_4_3_4.csv,Hammer_LP
sharan_test_imageID_1149_GT_4_3_3.csv,037_Vray
sharan_test_imageID_1149_GT_4_4_3.csv,PIONEER XDJ - RX2
sharan_test_imageID_1149_GT_4_4_3.csv,backpack_bag
sharan_test_imageID_1163_GT_3_4_3.csv,Bottle_main
sharan_test_imageID_1164_GT_4_3_4.csv,pillow1_main
sharan_test_imageID_1164_GT_4_3_4.csv,Hammer_LP
sharan_test_imageID_1169_GT_3_3_4.csv,WashMachine
sharan_test_imageID_1186_GT_4_4_3.csv,Nektar Panorama P6
sharan_test_imageID_1186_GT_4_4_3.csv,polySurface798
sharan_test_imageID_1199_GT_3_0_4.csv,Hammer_LP
sharan_test_imageID_1200_GT_4_4_3.csv,Nektar Panorama P6
sharan_test_imageID_1200_GT_4_4_3.csv,backpack_bag
sharan_test_imageID_1206_GT_3_4_3.csv,backpack_bag
sharan_test_imageID_1216_GT_3_4_4.csv,Stereo textured mesh
sharan_test_imageID_1216_GT_3_4_4.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_1224_GT_3_3_4.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_1225_GT_3_4_4.csv,BoxAroundBottles
sharan_test_imageID_1225_GT_3_4_4.csv,pillow2_main
sharan_test_imageID_1263_GT_4_3_3.csv,Keyboard_01
sharan_test_imageID_1275_GT_4_3_3.csv,pillow3_main
sharan_test_imageID_1277_GT_4_3_3.csv,lamp_gas_HP
sharan_test_imageID_1286_GT_4_4_3.csv,037_Vray
sharan_test_imageID_1286_GT_4_4_3.csv,Keyboard_01
sharan_test_imageID_1281_GT_4_4_3.csv,PIONEER XDJ - RX2
sharan_test_imageID_1281_GT_4_4_3.csv,backpack_bag
sharan_test_imageID_1288_GT_3_3_4.csv,pillow1_main
sharan_test_imageID_1292_GT_3_4_4.csv,bag1
sharan_test_imageID_1292_GT_3_4_4.csv,037_Vray
sharan_test_imageID_1295_GT_3_4_4.csv,suitcase-sketchfab-texturing-challenge
sharan_test_imageID_1295_GT_3_4_4.csv,gitar_2
