label,Facelandmark_pts,Head_yaw,Head_pitch,Head_roll
04301d350.pts,68,None,None,None
04301d352.pts,68,None,None,None
04301d354.pts,68,None,None,None
04301d356.pts,68,None,None,None
04301d358.pts,68,None,None,None
04301d360.pts,68,None,None,None
04301d362.pts,68,None,None,None
04302d103.pts,68,None,None,None
04302d117.pts,68,None,None,None
04302d143.pts,68,None,None,None
04302d145.pts,68,None,None,None
04302d147.pts,68,None,None,None
04302d149.pts,68,None,None,None
04305d254.pts,68,None,None,None
04305d256.pts,68,None,None,None
04305d258.pts,68,None,None,None
04305d260.pts,68,None,None,None
04305d262.pts,68,None,None,None
04306d45.pts,68,None,None,None
04308d187.pts,68,None,None,None
04308d189.pts,68,None,None,None
04308d191.pts,68,None,None,None
04308d193.pts,68,None,None,None
04308d195.pts,68,None,None,None
04308d197.pts,68,None,None,None
04308d199.pts,68,None,None,None
04309d162.pts,68,None,None,None
04309d164.pts,68,None,None,None
04309d166.pts,68,None,None,None
04309d168.pts,68,None,None,None
04309d170.pts,68,None,None,None
04309d172.pts,68,None,None,None
04309d174.pts,68,None,None,None
04309d176.pts,68,None,None,None
04309d246.pts,68,None,None,None
04309d248.pts,68,None,None,None
04309d250.pts,68,None,None,None
04309d252.pts,68,None,None,None
04309d254.pts,68,None,None,None
04309d84.pts,68,None,None,None
04309d86.pts,68,None,None,None
04309d88.pts,68,None,None,None
04311d175.pts,68,None,None,None
04311d177.pts,68,None,None,None
04311d179.pts,68,None,None,None
04311d181.pts,68,None,None,None
04311d183.pts,68,None,None,None
04311d227.pts,68,None,None,None
04311d229.pts,68,None,None,None
04311d231.pts,68,None,None,None
04311d233.pts,68,None,None,None
04311d235.pts,68,None,None,None
04311d237.pts,68,None,None,None
04311d281.pts,68,None,None,None
04311d283.pts,68,None,None,None
04311d285.pts,68,None,None,None
04312d208.pts,68,None,None,None
04312d210.pts,68,None,None,None
04312d212.pts,68,None,None,None
04312d216.pts,68,None,None,None
04312d218.pts,68,None,None,None
04312d220.pts,68,None,None,None
04312d222.pts,68,None,None,None
04312d224.pts,68,None,None,None
04312d226.pts,68,None,None,None
04313d57.pts,68,None,None,None
04313d59.pts,68,None,None,None
04313d61.pts,68,None,None,None
04313d63.pts,68,None,None,None
04314d54.pts,68,None,None,None
04314d62.pts,68,None,None,None
04315d186.pts,68,None,None,None
04315d188.pts,68,None,None,None
04315d190.pts,68,None,None,None
04315d192.pts,68,None,None,None
04316d211.pts,68,None,None,None
04316d213.pts,68,None,None,None
04316d215.pts,68,None,None,None
04316d217.pts,68,None,None,None
04316d219.pts,68,None,None,None
04316d221.pts,68,None,None,None
04317d59.pts,68,None,None,None
04317d61.pts,68,None,None,None
04319d121.pts,68,None,None,None
04319d123.pts,68,None,None,None
04319d125.pts,68,None,None,None
04319d187.pts,68,None,None,None
04319d189.pts,68,None,None,None
04319d191.pts,68,None,None,None
04319d193.pts,68,None,None,None
04319d195.pts,68,None,None,None
04319d197.pts,68,None,None,None
04319d199.pts,68,None,None,None
04319d265.pts,68,None,None,None
04319d267.pts,68,None,None,None
04319d269.pts,68,None,None,None
04319d271.pts,68,None,None,None
04319d273.pts,68,None,None,None
04319d275.pts,68,None,None,None
04319d277.pts,68,None,None,None
04319d279.pts,68,None,None,None
04320d199.pts,68,None,None,None
04320d201.pts,68,None,None,None
04320d203.pts,68,None,None,None
04320d205.pts,68,None,None,None
04320d207.pts,68,None,None,None
04320d209.pts,68,None,None,None
04320d271.pts,68,None,None,None
04320d273.pts,68,None,None,None
04320d275.pts,68,None,None,None
04320d277.pts,68,None,None,None
04320d279.pts,68,None,None,None
04320d281.pts,68,None,None,None
04320d341.pts,68,None,None,None
04320d343.pts,68,None,None,None
04320d347.pts,68,None,None,None
04320d349.pts,68,None,None,None
04320d351.pts,68,None,None,None
04321d109.pts,68,None,None,None
04321d111.pts,68,None,None,None
04321d113.pts,68,None,None,None
04321d115.pts,68,None,None,None
04321d117.pts,68,None,None,None
04321d119.pts,68,None,None,None
04321d59.pts,68,None,None,None
04322d131.pts,68,None,None,None
04322d133.pts,68,None,None,None
04322d135.pts,68,None,None,None
04322d137.pts,68,None,None,None
04322d93.pts,68,None,None,None
04323d154.pts,68,None,None,None
04323d156.pts,68,None,None,None
04323d158.pts,68,None,None,None
04323d160.pts,68,None,None,None
04323d162.pts,68,None,None,None
04323d164.pts,68,None,None,None
04323d166.pts,68,None,None,None
04324d204.pts,68,None,None,None
04324d206.pts,68,None,None,None
04324d208.pts,68,None,None,None
04324d210.pts,68,None,None,None
04324d212.pts,68,None,None,None
04324d214.pts,68,None,None,None
04324d277.pts,68,None,None,None
04324d279.pts,68,None,None,None
04324d281.pts,68,None,None,None
04324d283.pts,68,None,None,None
04324d285.pts,68,None,None,None
04324d287.pts,68,None,None,None
04324d289.pts,68,None,None,None
04324d291.pts,68,None,None,None
04324d347.pts,68,None,None,None
04324d349.pts,68,None,None,None
04324d351.pts,68,None,None,None
04324d355.pts,68,None,None,None
04324d357.pts,68,None,None,None
04327d217.pts,68,None,None,None
04327d219.pts,68,None,None,None
04327d221.pts,68,None,None,None
04327d223.pts,68,None,None,None
04327d291.pts,68,None,None,None
04327d293.pts,68,None,None,None
04327d295.pts,68,None,None,None
04327d297.pts,68,None,None,None
04327d299.pts,68,None,None,None
04327d301.pts,68,None,None,None
04327d393.pts,68,None,None,None
04327d395.pts,68,None,None,None
04327d397.pts,68,None,None,None
04327d399.pts,68,None,None,None
04327d401.pts,68,None,None,None
04327d403.pts,68,None,None,None
04327d405.pts,68,None,None,None
04327d407.pts,68,None,None,None
04327d409.pts,68,None,None,None
04327d411.pts,68,None,None,None
04329d101.pts,68,None,None,None
04329d103.pts,68,None,None,None
04329d105.pts,68,None,None,None
04329d107.pts,68,None,None,None
04329d109.pts,68,None,None,None
04329d111.pts,68,None,None,None
04329d113.pts,68,None,None,None
04331d115.pts,68,None,None,None
04331d117.pts,68,None,None,None
04331d119.pts,68,None,None,None
04334d215.pts,68,None,None,None
04334d217.pts,68,None,None,None
04334d219.pts,68,None,None,None
04334d221.pts,68,None,None,None
04334d301.pts,68,None,None,None
04334d303.pts,68,None,None,None
04334d305.pts,68,None,None,None
04334d307.pts,68,None,None,None
04334d309.pts,68,None,None,None
04334d311.pts,68,None,None,None
04334d313.pts,68,None,None,None
04334d315.pts,68,None,None,None
04334d411.pts,68,None,None,None
04334d413.pts,68,None,None,None
04334d415.pts,68,None,None,None
04334d417.pts,68,None,None,None
04334d419.pts,68,None,None,None
04334d421.pts,68,None,None,None
04334d423.pts,68,None,None,None
04334d425.pts,68,None,None,None
04334d427.pts,68,None,None,None
04334d429.pts,68,None,None,None
04334d431.pts,68,None,None,None
04334d433.pts,68,None,None,None
04335d180.pts,68,None,None,None
04335d182.pts,68,None,None,None
04336d208.pts,68,None,None,None
04336d210.pts,68,None,None,None
04336d212.pts,68,None,None,None
04336d292.pts,68,None,None,None
04336d294.pts,68,None,None,None
04336d296.pts,68,None,None,None
04336d298.pts,68,None,None,None
04336d300.pts,68,None,None,None
04336d302.pts,68,None,None,None
04336d304.pts,68,None,None,None
04336d394.pts,68,None,None,None
04336d396.pts,68,None,None,None
04336d398.pts,68,None,None,None
04336d402.pts,68,None,None,None
04336d404.pts,68,None,None,None
04336d406.pts,68,None,None,None
04336d408.pts,68,None,None,None
04336d410.pts,68,None,None,None
04337d225.pts,68,None,None,None
04337d227.pts,68,None,None,None
04337d229.pts,68,None,None,None
04337d231.pts,68,None,None,None
04337d233.pts,68,None,None,None
04337d235.pts,68,None,None,None
04338d81.pts,68,None,None,None
04338d83.pts,68,None,None,None
04338d91.pts,68,None,None,None
04339d185.pts,68,None,None,None
04339d187.pts,68,None,None,None
04339d189.pts,68,None,None,None
04339d227.pts,68,None,None,None
04339d229.pts,68,None,None,None
04339d231.pts,68,None,None,None
04339d291.pts,68,None,None,None
04339d293.pts,68,None,None,None
04339d295.pts,68,None,None,None
04339d297.pts,68,None,None,None
04339d299.pts,68,None,None,None
04339d301.pts,68,None,None,None
04341d134.pts,68,None,None,None
04341d136.pts,68,None,None,None
04341d138.pts,68,None,None,None
04341d140.pts,68,None,None,None
04341d142.pts,68,None,None,None
04341d156.pts,68,None,None,None
04341d158.pts,68,None,None,None
04341d190.pts,68,None,None,None
04341d192.pts,68,None,None,None
04341d194.pts,68,None,None,None
04343d231.pts,68,None,None,None
04343d233.pts,68,None,None,None
04343d235.pts,68,None,None,None
04343d237.pts,68,None,None,None
04343d239.pts,68,None,None,None
04343d320.pts,68,None,None,None
04343d322.pts,68,None,None,None
04343d324.pts,68,None,None,None
04343d326.pts,68,None,None,None
04343d328.pts,68,None,None,None
04343d330.pts,68,None,None,None
04343d332.pts,68,None,None,None
04343d334.pts,68,None,None,None
04343d336.pts,68,None,None,None
04343d338.pts,68,None,None,None
04343d428.pts,68,None,None,None
04343d430.pts,68,None,None,None
04343d432.pts,68,None,None,None
04343d434.pts,68,None,None,None
04343d436.pts,68,None,None,None
04343d438.pts,68,None,None,None
04343d440.pts,68,None,None,None
04343d442.pts,68,None,None,None
04344d202.pts,68,None,None,None
04344d204.pts,68,None,None,None
04344d206.pts,68,None,None,None
04344d208.pts,68,None,None,None
04344d246.pts,68,None,None,None
04344d248.pts,68,None,None,None
04344d250.pts,68,None,None,None
04344d252.pts,68,None,None,None
04344d254.pts,68,None,None,None
04344d336.pts,68,None,None,None
04344d338.pts,68,None,None,None
04344d340.pts,68,None,None,None
04344d342.pts,68,None,None,None
04344d346.pts,68,None,None,None
04344d348.pts,68,None,None,None
04344d350.pts,68,None,None,None
04344d352.pts,68,None,None,None
04344d354.pts,68,None,None,None
04347d208.pts,68,None,None,None
04347d210.pts,68,None,None,None
04347d212.pts,68,None,None,None
04347d214.pts,68,None,None,None
04347d216.pts,68,None,None,None
04347d290.pts,68,None,None,None
04347d292.pts,68,None,None,None
04347d294.pts,68,None,None,None
04347d296.pts,68,None,None,None
04347d298.pts,68,None,None,None
04347d300.pts,68,None,None,None
04347d302.pts,68,None,None,None
04347d304.pts,68,None,None,None
04347d306.pts,68,None,None,None
04347d388.pts,68,None,None,None
04347d390.pts,68,None,None,None
04347d392.pts,68,None,None,None
04347d394.pts,68,None,None,None
04347d396.pts,68,None,None,None
04347d398.pts,68,None,None,None
04347d400.pts,68,None,None,None
04347d402.pts,68,None,None,None
04347d406.pts,68,None,None,None
04347d408.pts,68,None,None,None
04349d225.pts,68,None,None,None
04349d227.pts,68,None,None,None
04349d229.pts,68,None,None,None
04349d231.pts,68,None,None,None
04349d233.pts,68,None,None,None
04349d313.pts,68,None,None,None
04349d315.pts,68,None,None,None
04349d317.pts,68,None,None,None
04349d319.pts,68,None,None,None
04349d321.pts,68,None,None,None
04349d323.pts,68,None,None,None
04349d325.pts,68,None,None,None
04349d327.pts,68,None,None,None
04349d329.pts,68,None,None,None
04349d331.pts,68,None,None,None
04349d407.pts,68,None,None,None
04349d409.pts,68,None,None,None
04349d411.pts,68,None,None,None
04349d413.pts,68,None,None,None
04349d415.pts,68,None,None,None
04349d417.pts,68,None,None,None
04349d419.pts,68,None,None,None
04350d192.pts,68,None,None,None
04350d194.pts,68,None,None,None
04350d196.pts,68,None,None,None
04350d198.pts,68,None,None,None
04350d200.pts,68,None,None,None
04350d202.pts,68,None,None,None
04350d259.pts,68,None,None,None
04350d261.pts,68,None,None,None
04350d263.pts,68,None,None,None
04350d265.pts,68,None,None,None
04350d267.pts,68,None,None,None
04350d269.pts,68,None,None,None
04350d323.pts,68,None,None,None
04350d325.pts,68,None,None,None
04350d327.pts,68,None,None,None
04350d329.pts,68,None,None,None
04350d331.pts,68,None,None,None
04350d333.pts,68,None,None,None
04351d101.pts,68,None,None,None
04351d103.pts,68,None,None,None
04351d105.pts,68,None,None,None
04351d107.pts,68,None,None,None
04351d109.pts,68,None,None,None
04351d97.pts,68,None,None,None
04351d99.pts,68,None,None,None
04352d128.pts,68,None,None,None
04352d130.pts,68,None,None,None
04352d132.pts,68,None,None,None
04352d134.pts,68,None,None,None
04360d212.pts,68,None,None,None
04360d214.pts,68,None,None,None
04360d216.pts,68,None,None,None
04360d218.pts,68,None,None,None
04360d220.pts,68,None,None,None
04360d222.pts,68,None,None,None
04360d224.pts,68,None,None,None
04360d226.pts,68,None,None,None
04361d144.pts,68,None,None,None
04361d146.pts,68,None,None,None
04361d148.pts,68,None,None,None
04361d150.pts,68,None,None,None
04361d176.pts,68,None,None,None
04361d178.pts,68,None,None,None
04361d180.pts,68,None,None,None
04361d182.pts,68,None,None,None
04361d196.pts,68,None,None,None
04361d198.pts,68,None,None,None
04362d56.pts,68,None,None,None
04365d252.pts,68,None,None,None
04365d254.pts,68,None,None,None
04365d256.pts,68,None,None,None
04365d321.pts,68,None,None,None
04365d323.pts,68,None,None,None
04365d325.pts,68,None,None,None
04365d329.pts,68,None,None,None
04366d75.pts,68,None,None,None
04366d83.pts,68,None,None,None
04367d83.pts,68,None,None,None
04368d169.pts,68,None,None,None
04368d171.pts,68,None,None,None
04368d173.pts,68,None,None,None
04369d197.pts,68,None,None,None
04369d247.pts,68,None,None,None
04369d249.pts,68,None,None,None
04369d251.pts,68,None,None,None
04369d253.pts,68,None,None,None
04370d156.pts,68,None,None,None
04370d158.pts,68,None,None,None
04370d160.pts,68,None,None,None
04370d162.pts,68,None,None,None
04370d224.pts,68,None,None,None
04370d226.pts,68,None,None,None
04370d228.pts,68,None,None,None
04370d230.pts,68,None,None,None
04370d232.pts,68,None,None,None
04370d234.pts,68,None,None,None
04370d236.pts,68,None,None,None
04370d296.pts,68,None,None,None
04370d298.pts,68,None,None,None
04370d300.pts,68,None,None,None
04370d302.pts,68,None,None,None
04370d304.pts,68,None,None,None
04370d306.pts,68,None,None,None
04371d165.pts,68,None,None,None
04371d167.pts,68,None,None,None
