label,Facelandmark_pts,eye_side,eyelid,dpi
002_01_01_140_10.pts,68,right,66.57857512597849,120
002_01_02_050_07.pts,68,left,73.23084590563974,120
002_01_02_050_07.pts,68,right,70.3564601726649,120
002_01_02_050_19.pts,68,left,74.38966202071063,120
002_01_02_050_19.pts,68,right,69.1665542171776,120
002_01_02_090_09.pts,68,left,33.7045935552147,120
002_01_02_090_09.pts,68,right,31.179603500882134,120
002_02_01_051_07.pts,68,left,70.08566634642368,120
002_02_01_051_07.pts,68,right,69.50321948838055,120
002_02_01_090_05.pts,68,left,32.942762510232136,120
002_02_01_090_05.pts,68,right,31.281937197135953,120
002_02_01_130_05.pts,68,left,57.4335543246378,120
002_02_01_130_05.pts,68,right,52.96816503282365,120
002_02_02_041_04.pts,68,left,57.76983249499688,120
002_02_02_041_04.pts,68,right,54.23785175323184,120
002_02_02_080_16.pts,68,left,50.941165457210374,120
002_02_02_080_16.pts,68,right,47.46980799823072,120
002_02_02_090_06.pts,68,left,34.46871421142499,120
002_02_02_090_06.pts,68,right,32.487736303702164,120
002_02_03_080_15.pts,68,left,49.65157606791325,120
002_02_03_080_15.pts,68,right,46.08229695097435,120
002_02_03_090_08.pts,68,left,35.21950456620437,120
002_02_03_090_08.pts,68,right,32.65421859636044,120
002_02_03_140_02.pts,68,left,65.54222299933421,120
002_02_03_140_02.pts,68,right,67.26290553781398,120
002_03_01_041_04.pts,68,left,56.51311134324889,120
002_03_01_041_04.pts,68,right,55.33905204986603,120
002_03_01_190_14.pts,68,left,52.16309985702967,120
002_03_01_190_14.pts,68,right,49.07544636266121,120
002_03_02_080_01.pts,68,left,50.77483293943741,120
002_03_02_080_01.pts,68,right,48.99505361797025,120
002_03_02_190_06.pts,68,left,50.89969051695916,120
002_03_02_190_06.pts,68,right,50.036645987660314,120
002_03_03_050_12.pts,68,left,73.03753215622923,120
002_03_03_050_12.pts,68,right,67.05095289508489,120
002_03_03_140_02.pts,68,left,69.23706117491476,120
002_03_03_140_02.pts,68,right,59.65085820026206,120
002_04_01_080_15.pts,68,left,52.19408831919783,120
002_04_01_080_15.pts,68,right,44.451987080319505,120
002_04_01_190_02.pts,68,left,45.36357623627621,120
002_04_01_190_02.pts,68,right,46.05368565809312,120
002_04_02_050_12.pts,68,left,74.56647510126638,120
002_04_02_050_12.pts,68,right,65.50130650456946,120
002_04_02_051_07.pts,68,left,70.10664363529006,120
002_04_02_051_07.pts,68,right,67.5210996956589,120
002_04_03_041_19.pts,68,left,56.39533612143838,120
002_04_03_041_19.pts,68,right,51.34631392834137,120
002_04_03_140_11.pts,68,left,65.53036922022403,120
002_04_03_140_11.pts,68,right,60.35518744919757,120
003_01_01_080_02.pts,68,left,53.02392493383421,120
003_01_01_080_02.pts,68,right,46.75003167348898,120
003_01_01_140_19.pts,68,left,69.30345645641029,120
003_01_01_140_19.pts,68,right,59.760507721562085,120
003_01_01_200_00.pts,68,left,39.01418191789008,120
003_01_01_200_00.pts,68,right,36.59761666686016,120
003_01_02_130_03.pts,68,left,62.49453187190767,120
003_01_02_130_03.pts,68,right,51.805758140116254,120
003_01_02_190_10.pts,68,left,49.77664378696547,120
003_01_02_190_10.pts,68,right,46.86412223800727,120
003_02_01_041_10.pts,68,left,57.47575420146974,120
003_02_01_041_10.pts,68,right,57.037949239470834,120
003_02_01_190_10.pts,68,left,54.4962128431876,120
003_02_01_190_10.pts,68,right,52.88721255994794,120
003_02_02_051_17.pts,68,left,71.69820012172163,120
003_02_02_051_17.pts,68,right,66.62622342007852,120
003_02_02_140_05.pts,68,left,67.43849622454353,120
003_02_02_140_05.pts,68,right,64.93493048899886,120
003_02_02_190_12.pts,68,left,53.21045508507808,120
003_02_02_190_12.pts,68,right,47.70495230115593,120
003_02_03_051_09.pts,68,left,71.96166140248263,120
003_02_03_051_09.pts,68,right,63.43288360258339,120
003_02_03_090_13.pts,68,left,31.26026092252662,120
003_02_03_090_13.pts,68,right,27.325529030662107,120
003_02_03_140_13.pts,68,left,65.53301995601578,120
003_02_03_140_13.pts,68,right,61.40991627692463,120
003_03_01_050_01.pts,68,left,73.74983755104518,120
003_03_01_050_01.pts,68,right,64.05554140071628,120
003_03_01_090_05.pts,68,left,37.21675611461107,120
003_03_01_090_05.pts,68,right,29.423207673629946,120
003_03_01_140_16.pts,68,left,69.9702739837505,120
003_03_01_140_16.pts,68,right,62.49823347414619,120
003_03_02_041_15.pts,68,left,58.10142027428316,120
003_03_02_041_15.pts,68,right,54.43144203491217,120
003_03_02_190_05.pts,68,left,57.71004030327435,120
003_03_02_190_05.pts,68,right,51.217531250160036,120
003_03_03_041_00.pts,68,left,52.62547963465777,120
003_03_03_041_00.pts,68,right,48.480616966703536,120
003_03_03_090_17.pts,68,left,35.32893575464108,120
003_03_03_090_17.pts,68,right,30.576874086290903,120
003_03_03_140_13.pts,68,left,69.18329846481898,120
003_03_03_140_13.pts,68,right,60.37262875513666,120
003_04_01_041_01.pts,68,left,54.8130222078253,120
003_04_01_041_01.pts,68,right,50.165421970439176,120
003_04_01_080_16.pts,68,left,49.793761704878506,120
003_04_01_080_16.pts,68,right,44.616450805417315,120
003_04_02_140_03.pts,68,left,70.79897981472303,120
003_04_02_140_03.pts,68,right,61.32262441881552,120
003_04_02_140_09.pts,68,left,71.55568224428049,120
003_04_02_140_09.pts,68,right,64.54441893270949,120
003_04_03_050_17.pts,68,left,69.6469240367281,120
003_04_03_050_17.pts,68,right,59.82993243932709,120
003_04_03_190_07.pts,68,left,50.47795923029731,120
003_04_03_190_07.pts,68,right,47.92931474172257,120
004_01_01_041_19.pts,68,left,65.10497570547973,120
004_01_01_041_19.pts,68,right,53.35907495502108,120
004_01_01_080_06.pts,68,left,59.21048346389155,120
004_01_01_080_06.pts,68,right,55.373354946721044,120
004_01_01_090_11.pts,68,left,41.71365838933599,120
004_01_01_090_11.pts,68,right,32.92730118930358,120
004_01_02_080_18.pts,68,left,51.69947918983319,120
004_01_02_080_18.pts,68,right,40.59897565381287,120
004_01_02_090_16.pts,68,left,33.912998768499136,120
004_01_02_090_16.pts,68,right,30.689697339751625,120
004_01_02_140_14.pts,68,left,79.45739839984832,120
004_01_02_140_14.pts,68,right,64.65017756377611,120
004_02_01_051_10.pts,68,left,80.66258610960162,120
004_02_01_051_10.pts,68,right,73.60927261825698,120
004_02_01_080_17.pts,68,left,57.60627254137443,120
004_02_01_080_17.pts,68,right,49.74732825796329,120
004_02_01_200_02.pts,68,left,37.50986557967853,120
004_02_01_200_02.pts,68,right,38.06686561098051,120
004_02_02_041_04.pts,68,left,65.5497352280863,120
004_02_02_041_04.pts,68,right,57.62502009086173,120
004_02_02_051_07.pts,68,left,82.49342731477994,120
004_02_02_051_07.pts,68,right,74.10288930583089,120
004_02_02_090_06.pts,68,left,38.50467963046108,120
004_02_02_090_06.pts,68,right,30.388578396240355,120
004_02_03_080_05.pts,68,left,58.71689062806179,120
004_02_03_080_05.pts,68,right,45.012567409619635,120
004_02_03_090_03.pts,68,left,39.000836761678734,120
004_02_03_090_03.pts,68,right,31.914131054196716,120
004_02_03_130_08.pts,68,left,60.47096252771061,120
004_02_03_130_08.pts,68,right,53.323563652062475,120
004_03_01_051_13.pts,68,left,83.20857006826611,120
004_03_01_051_13.pts,68,right,72.32549367058914,120
004_03_01_140_04.pts,68,left,77.96015107394432,120
004_03_01_140_04.pts,68,right,69.63585900158688,120
004_03_02_051_11.pts,68,left,82.31552880262356,120
004_03_02_051_11.pts,68,right,72.395161356114,120
004_03_02_090_08.pts,68,left,44.2373222849716,120
004_03_02_090_08.pts,68,right,36.44538377757114,120
004_03_02_090_14.pts,68,left,35.57161273325182,120
004_03_02_090_14.pts,68,right,29.337964976195043,120
004_03_02_140_13.pts,68,left,78.040791066275,120
004_03_02_140_13.pts,68,right,67.56904585516789,120
004_03_03_051_05.pts,68,left,82.28154178489852,120
004_03_03_051_05.pts,68,right,71.39380350484835,120
004_03_03_090_10.pts,68,left,39.43960272013683,120
004_03_03_090_10.pts,68,right,28.316776613971356,120
004_03_03_140_09.pts,68,left,74.48696736491713,120
004_03_03_140_09.pts,68,right,65.54850448861858,120
004_04_01_041_06.pts,68,left,63.47114235641088,120
004_04_01_041_06.pts,68,right,59.85256634106102,120
004_04_01_080_06.pts,68,left,58.32790573440047,120
004_04_01_080_06.pts,68,right,52.41623756316143,120
004_04_02_041_03.pts,68,left,64.91959581175091,120
004_04_02_041_03.pts,68,right,59.23251047754284,120
004_04_02_041_04.pts,68,left,64.567696450659,120
004_04_02_041_04.pts,68,right,60.15337574576441,120
004_04_03_090_17.pts,68,left,37.581023098248835,120
004_04_03_090_17.pts,68,right,26.1442971739961,120
004_04_03_130_07.pts,68,left,63.48483087277186,120
004_04_03_130_07.pts,68,right,57.53671569938816,120
004_04_03_190_19.pts,68,left,63.746341203284445,120
004_04_03_190_19.pts,68,right,56.11455293514429,120
005_01_01_130_04.pts,68,left,59.38984638714676,120
005_01_01_130_04.pts,68,right,46.52942932823392,120
005_01_01_190_19.pts,68,left,53.90225018236454,120
005_01_01_190_19.pts,68,right,48.220822755550564,120
005_01_01_200_12.pts,68,left,46.55044559817762,120
005_01_01_200_12.pts,68,right,36.16002577586351,120
005_01_02_080_02.pts,68,left,57.1994809242182,120
005_01_02_080_02.pts,68,right,40.2430101718851,120
005_01_02_080_06.pts,68,left,53.468681807411535,120
005_01_02_080_06.pts,68,right,37.629398029038114,120
005_01_02_090_11.pts,68,left,36.37465016135703,120
005_01_02_090_11.pts,68,right,17.062340293106885,120
005_01_02_090_19.pts,68,left,38.39664558554852,120
005_01_02_090_19.pts,68,right,23.907226204759844,120
005_02_01_130_07.pts,68,left,61.844520320001784,120
005_02_01_130_07.pts,68,right,49.44638224071048,120
005_02_01_140_16.pts,68,left,70.83367901974468,120
005_02_01_140_16.pts,68,right,62.77644512474408,120
005_02_02_041_13.pts,68,left,60.43123241177162,120
005_02_02_041_13.pts,68,right,55.98298593744549,120
005_02_02_050_13.pts,68,left,79.03554596368512,120
005_02_02_050_13.pts,68,right,70.1225543225732,120
005_02_02_080_13.pts,68,left,54.938486967496466,120
005_02_02_080_13.pts,68,right,42.27100964083491,120
005_02_02_090_11.pts,68,left,34.75271188778736,120
005_02_02_090_11.pts,68,right,23.494329332959396,120
005_02_03_051_00.pts,68,left,71.7364693757645,120
005_02_03_051_00.pts,68,right,61.76700311340277,120
005_02_03_130_02.pts,68,left,58.60101635163379,120
005_02_03_130_02.pts,68,right,45.51359071902472,120
005_02_03_190_17.pts,68,left,57.19322942252673,120
005_02_03_190_17.pts,68,right,46.8028346779219,120
005_02_03_200_05.pts,68,left,41.49446382618075,120
005_02_03_200_05.pts,68,right,35.33737610912531,120
005_03_01_041_10.pts,68,left,59.30693129484205,120
005_03_01_041_10.pts,68,right,51.9902832385266,120
005_03_01_051_15.pts,68,left,70.04666947927572,120
005_03_01_051_15.pts,68,right,63.757005947494775,120
005_03_01_190_15.pts,68,left,53.610125736396284,120
005_03_01_190_15.pts,68,right,48.809881527434825,120
005_03_02_051_05.pts,68,left,73.33391132821454,120
005_03_02_051_05.pts,68,right,66.79615078896552,120
005_03_02_080_05.pts,68,left,57.071820712784536,120
005_03_02_080_05.pts,68,right,45.73153851677324,120
005_03_03_050_04.pts,68,left,72.67679074810916,120
005_03_03_050_04.pts,68,right,69.1585205484071,120
005_03_03_051_10.pts,68,left,69.6795074428072,120
005_03_03_051_10.pts,68,right,66.92026294072345,120
005_03_03_200_07.pts,68,left,41.99461731281757,120
005_03_03_200_07.pts,68,right,34.56541498416847,120
005_03_03_200_11.pts,68,left,43.201759360071755,120
005_03_03_200_11.pts,68,right,34.56031000696857,120
005_04_01_041_07.pts,68,left,58.2216035174134,120
005_04_01_041_07.pts,68,right,57.006822376556144,120
005_04_01_080_06.pts,68,left,52.97577847915231,120
005_04_01_080_06.pts,68,right,42.37074129665158,120
005_04_01_090_15.pts,68,left,35.01592158853518,120
005_04_01_090_15.pts,68,right,25.340998823820843,120
005_04_02_050_19.pts,68,left,76.55825713232298,120
005_04_02_050_19.pts,68,right,68.55994904866512,120
005_04_02_140_14.pts,68,left,70.83940956310968,120
005_04_02_140_14.pts,68,right,60.52758427270073,120
005_04_03_041_16.pts,68,left,54.98480766665363,120
005_04_03_041_16.pts,68,right,52.292671764576895,120
005_04_03_051_12.pts,68,left,67.31656937188643,120
005_04_03_051_12.pts,68,right,64.87005453297468,120
006_01_01_130_07.pts,68,left,60.88615282663025,120
006_01_01_130_07.pts,68,right,53.33343211371062,120
006_01_01_190_16.pts,68,left,54.697667264142915,120
006_01_01_190_16.pts,68,right,50.739858396913974,120
006_01_02_050_10.pts,68,left,78.85983301367334,120
006_01_02_050_10.pts,68,right,70.72126759583087,120
006_01_02_130_04.pts,68,left,59.15696146998352,120
006_01_02_130_04.pts,68,right,48.67822631263841,120
006_02_01_041_06.pts,68,left,59.92410987240443,120
006_02_01_041_06.pts,68,right,56.93958847200353,120
006_02_01_130_05.pts,68,left,61.08892094520908,120
006_02_01_130_05.pts,68,right,51.88752225005549,120
006_02_02_050_13.pts,68,left,80.34730871970758,120
006_02_02_050_13.pts,68,right,70.71304887929496,120
006_02_02_080_11.pts,68,left,49.20026323890738,120
006_02_02_080_11.pts,68,right,40.95962883437788,120
006_02_02_080_13.pts,68,left,50.263053595006035,120
006_02_02_080_13.pts,68,right,45.569034820503056,120
006_02_02_140_04.pts,68,left,71.18663795283337,120
006_02_02_140_04.pts,68,right,63.52475630391837,120
006_02_03_050_16.pts,68,left,78.80461575402104,120
006_02_03_050_16.pts,68,right,69.68550108981691,120
006_02_03_051_10.pts,68,left,71.04417014650502,120
006_02_03_051_10.pts,68,right,64.50375644207777,120
006_02_03_080_03.pts,68,left,49.00547464201205,120
006_02_03_080_03.pts,68,right,38.562236369349144,120
006_02_03_080_14.pts,68,left,48.445846344713125,120
006_02_03_080_14.pts,68,right,40.87307116923755,120
006_03_01_041_14.pts,68,left,62.65552282343336,120
006_03_01_041_14.pts,68,right,54.01715898700872,120
006_03_01_080_03.pts,68,left,52.423415617450914,120
006_03_01_080_03.pts,68,right,43.39504629499139,120
006_03_01_190_11.pts,68,left,56.888038285741665,120
006_03_01_190_11.pts,68,right,51.10671758682994,120
006_03_02_050_07.pts,68,left,76.22032895530924,120
006_03_02_050_07.pts,68,right,70.5935525111103,120
006_03_02_190_01.pts,68,left,56.822043751865316,120
006_03_02_190_01.pts,68,right,48.16818580822362,120
006_03_03_041_12.pts,68,left,59.52573163510416,120
006_03_03_041_12.pts,68,right,51.25918448244727,120
006_03_03_051_08.pts,68,left,71.66871509960112,120
006_03_03_051_08.pts,68,right,67.02426748677591,120
006_04_01_041_03.pts,68,left,57.333643668006985,120
006_04_01_041_03.pts,68,right,50.48883915062595,120
006_04_01_050_05.pts,68,left,75.76868111873286,120
006_04_01_050_05.pts,68,right,67.23633452833039,120
006_04_02_130_00.pts,68,left,62.276066110906626,120
006_04_02_130_00.pts,68,right,53.65556530521525,120
006_04_02_190_06.pts,68,left,56.11989506726735,120
006_04_02_190_06.pts,68,right,51.97130376173417,120
006_04_02_200_12.pts,68,left,41.53957638505713,120
006_04_02_200_12.pts,68,right,37.313743100081595,120
006_04_03_051_19.pts,68,left,78.39604060473975,120
006_04_03_051_19.pts,68,right,66.05585418500854,120
006_04_03_190_17.pts,68,left,57.25131612485233,120
006_04_03_190_17.pts,68,right,48.691595487711155,120
007_01_01_041_08.pts,68,left,61.93106958367331,120
007_01_01_041_08.pts,68,right,55.93540772126761,120
007_01_01_190_12.pts,68,left,57.800008644030584,120
007_01_01_190_12.pts,68,right,52.71699261913145,120
007_01_02_140_04.pts,68,left,73.90842805890883,120
007_01_02_140_04.pts,68,right,64.37850949225562,120
007_01_02_140_05.pts,68,left,72.6219707046551,120
007_01_02_140_05.pts,68,right,64.4856090752468,120
008_01_01_050_16.pts,68,left,77.86961678094416,120
008_01_01_050_16.pts,68,right,69.87762429756911,120
008_01_01_190_06.pts,68,left,55.99493724758615,120
008_01_01_190_06.pts,68,right,55.44065727449284,120
008_01_02_050_15.pts,68,left,80.25146391049694,120
008_01_02_050_15.pts,68,right,69.77552189481963,120
008_01_02_051_14.pts,68,left,78.74269067489529,120
008_01_02_051_14.pts,68,right,68.38412900199224,120
008_02_01_041_10.pts,68,left,61.46979376174214,120
008_02_01_041_10.pts,68,right,55.747305732853214,120
008_02_01_090_17.pts,68,left,35.61826777012667,120
008_02_01_090_17.pts,68,right,28.74697271501434,120
008_02_01_130_08.pts,68,left,62.76651034013106,120
008_02_01_130_08.pts,68,right,56.01229608656386,120
008_02_02_050_09.pts,68,left,81.43405476297298,120
008_02_02_050_09.pts,68,right,72.22277488072729,120
008_02_02_050_16.pts,68,left,81.38509301616602,120
008_02_02_050_16.pts,68,right,73.430079949871,120
008_02_03_041_02.pts,68,left,59.39588415641451,120
008_02_03_041_02.pts,68,right,52.7465534042536,120
008_02_03_051_02.pts,68,left,76.07822805690064,120
008_02_03_051_02.pts,68,right,68.57758889369197,120
008_03_01_050_19.pts,68,left,76.78523868737908,120
008_03_01_050_19.pts,68,right,65.03724363799387,120
008_03_01_130_15.pts,68,left,60.9559810213714,120
008_03_01_130_15.pts,68,right,51.906058822378576,120
008_03_01_200_17.pts,68,left,42.26413032643634,120
008_03_01_200_17.pts,68,right,33.31773379356543,120
008_03_02_051_05.pts,68,left,77.34390914250746,120
008_03_02_051_05.pts,68,right,71.17330943939281,120
008_03_02_090_13.pts,68,left,38.70231089425482,120
008_03_02_090_13.pts,68,right,28.756904195147406,120
008_03_02_140_18.pts,68,left,72.97896043552554,120
008_03_02_140_18.pts,68,right,64.74365154570931,120
008_03_03_041_10.pts,68,left,60.39072389241567,120
008_03_03_041_10.pts,68,right,53.634180985636426,120
008_03_03_190_16.pts,68,left,57.10741470879433,120
008_03_03_190_16.pts,68,right,50.76872737692192,120
008_04_01_051_03.pts,68,left,78.34045700409916,120
008_04_01_051_03.pts,68,right,66.51828156813565,120
008_04_01_140_14.pts,68,left,75.50617004681727,120
008_04_01_140_14.pts,68,right,67.24553343882565,120
008_04_01_200_06.pts,68,left,41.05805809020803,120
008_04_01_200_06.pts,68,right,39.63328468738259,120
008_04_02_041_16.pts,68,left,60.47118206679576,120
008_04_02_041_16.pts,68,right,51.69527630929584,120
008_04_02_090_02.pts,68,left,36.0179520710005,120
008_04_02_090_02.pts,68,right,32.65076043227103,120
008_04_02_130_05.pts,68,left,62.46108555310444,120
008_04_02_130_05.pts,68,right,54.43978841088775,120
008_04_02_200_00.pts,68,left,37.85857019222994,120
008_04_02_200_00.pts,68,right,32.28794664378989,120
008_04_03_080_15.pts,68,left,53.31835784256467,120
008_04_03_080_15.pts,68,right,45.83087779028218,120
008_04_03_140_18.pts,68,left,73.02257519767434,120
008_04_03_140_18.pts,68,right,64.49200626606542,120
008_04_03_200_08.pts,68,left,41.35516488299866,120
008_04_03_200_08.pts,68,right,42.07681639903114,120
009_01_01_090_04.pts,68,left,43.351761001012264,120
009_01_01_090_04.pts,68,right,35.09577556922708,120
009_01_01_130_08.pts,68,left,63.60507270847191,120
009_01_01_130_08.pts,68,right,57.56238316431623,120
009_01_01_130_09.pts,68,left,61.09590659796924,120
009_01_01_130_09.pts,68,right,51.22489420221161,120
009_01_02_051_05.pts,68,left,74.54761376928477,120
009_01_02_051_05.pts,68,right,70.83215334311271,120
009_01_02_090_09.pts,68,left,45.24451095037812,120
009_01_02_090_09.pts,68,right,32.93755487450627,120
009_01_02_140_17.pts,68,left,73.42242710829042,120
009_01_02_140_17.pts,68,right,64.43894015547674,120
009_02_01_041_07.pts,68,left,59.668684319703594,120
009_02_01_041_07.pts,68,right,55.63259856764631,120
009_02_01_090_02.pts,68,left,45.52264326470462,120
009_02_01_090_02.pts,68,right,36.704332057749724,120
009_02_01_130_01.pts,68,left,62.1545605267849,120
009_02_01_130_01.pts,68,right,56.09621096582382,120
009_02_02_050_05.pts,68,left,76.62379873646017,120
009_02_02_050_05.pts,68,right,71.68866086224672,120
009_02_02_140_10.pts,68,left,75.0902971311873,120
009_02_02_140_10.pts,68,right,74.4363602825333,120
009_02_03_041_01.pts,68,left,56.713054164755185,120
009_02_03_041_01.pts,68,right,52.67953172248221,120
009_02_03_140_04.pts,68,left,72.05133368956086,120
009_02_03_140_04.pts,68,right,61.721584479778585,120
009_03_01_080_19.pts,68,left,66.80808198697048,120
009_03_01_080_19.pts,68,right,50.35924488363585,120
009_03_01_140_12.pts,68,left,73.33475885981888,120
009_03_01_140_12.pts,68,right,68.77418073848641,120
009_03_01_190_11.pts,68,left,50.984110303821254,120
009_03_01_190_11.pts,68,right,49.55868895337907,120
009_03_02_041_08.pts,68,left,56.39254965024688,120
009_03_02_041_08.pts,68,right,56.29192436111746,120
009_03_02_050_06.pts,68,left,77.45624196369783,120
009_03_02_050_06.pts,68,right,73.86857128956204,120
009_03_03_051_02.pts,68,left,76.37105352687989,120
009_03_03_051_02.pts,68,right,66.66253192032063,120
009_03_03_140_15.pts,68,left,73.21560813351961,120
009_03_03_140_15.pts,68,right,66.25121817181935,120
009_03_03_190_07.pts,68,left,53.229398564661246,120
009_03_03_190_07.pts,68,right,45.46208442604798,120
009_03_03_200_07.pts,68,left,38.71174332952607,120
009_03_03_200_07.pts,68,right,31.305816311740664,120
009_04_01_051_00.pts,68,left,75.08265970933489,120
009_04_01_051_00.pts,68,right,68.39195170993759,120
009_04_01_051_09.pts,68,left,72.75451652570365,120
009_04_01_051_09.pts,68,right,68.94522895607469,120
009_04_01_090_15.pts,68,left,43.56365872426748,120
009_04_01_090_15.pts,68,right,35.859663083640676,120
009_04_01_190_12.pts,68,left,53.07455931072603,120
009_04_01_190_12.pts,68,right,46.01651613279739,120
009_04_02_041_18.pts,68,left,58.45631646556441,120
009_04_02_041_18.pts,68,right,54.555776689753166,120
009_04_02_140_05.pts,68,left,71.38207410555611,120
009_04_02_140_05.pts,68,right,65.83943588023646,120
009_04_02_190_16.pts,68,left,51.163893731864746,120
009_04_02_190_16.pts,68,right,50.25400916289609,120
009_04_03_130_10.pts,68,left,62.917193358722606,120
009_04_03_130_10.pts,68,right,56.657937060927246,120
009_04_03_140_18.pts,68,left,69.59233258871913,120
009_04_03_140_18.pts,68,right,60.978712256819584,120
010_01_01_041_16.pts,68,left,52.71048666299719,120
010_01_01_041_16.pts,68,right,53.15189324970255,120
010_01_01_090_07.pts,68,left,37.63557671789932,120
010_01_01_090_07.pts,68,right,29.533360664020453,120
010_01_01_140_10.pts,68,left,66.95257684900727,120
010_01_01_140_10.pts,68,right,59.792451917027115,120
010_01_02_041_06.pts,68,left,54.611052508728584,120
010_01_02_041_06.pts,68,right,52.313391825399414,120
010_01_02_051_19.pts,68,left,70.24661526760956,120
010_01_02_051_19.pts,68,right,61.91268605620694,120
010_01_02_200_05.pts,68,left,34.75093365092666,120
010_01_02_200_05.pts,68,right,29.17271289759583,120
010_02_01_041_01.pts,68,left,52.21977775017602,120
010_02_01_041_01.pts,68,right,44.010146469308594,120
010_02_01_050_18.pts,68,left,70.12568154253866,120
010_02_01_050_18.pts,68,right,63.86655656088282,120
010_02_02_050_01.pts,68,left,70.1761725817404,120
010_02_02_050_01.pts,68,right,62.81657028404208,120
010_02_02_051_16.pts,68,left,67.86872653471883,120
010_02_02_051_16.pts,68,right,65.29071229891748,120
010_02_02_200_07.pts,68,left,37.06490702545408,120
010_02_02_200_07.pts,68,right,33.23757851856512,120
010_02_03_080_07.pts,68,left,48.92930871874694,120
010_02_03_080_07.pts,68,right,41.02514386798526,120
010_02_03_140_06.pts,68,left,65.73406360522341,120
010_02_03_140_06.pts,68,right,56.92783090725964,120
010_02_03_190_15.pts,68,left,46.703630194676585,120
010_02_03_190_15.pts,68,right,43.42443592482097,120
010_02_03_200_16.pts,68,left,33.09662175190828,120
010_02_03_200_16.pts,68,right,29.81737308647051,120
010_03_01_080_11.pts,68,left,51.232247592323276,120
010_03_01_080_11.pts,68,right,45.353917972676015,120
010_03_01_140_14.pts,68,left,67.31018276812043,120
010_03_01_140_14.pts,68,right,57.64642028131492,120
010_03_02_051_02.pts,68,left,69.86099629601779,120
010_03_02_051_02.pts,68,right,59.01436714361274,120
010_03_02_140_03.pts,68,left,65.25289937534488,120
010_03_02_140_03.pts,68,right,55.20039696742327,120
010_03_02_200_03.pts,68,left,41.89812392312785,120
010_03_02_200_03.pts,68,right,33.10097000928462,120
010_03_03_051_13.pts,68,left,63.231346960761705,120
010_03_03_051_13.pts,68,right,56.0675835081596,120
010_03_03_090_18.pts,68,left,32.23322072110628,120
010_03_03_090_18.pts,68,right,22.63410498070947,120
