id,label,point_cnt
id_00,id_00_case04_27.cam_rearview.f_1.info.json,68
id_00,id_00_case04_28.cam_rearview.f_1.info.json,68
id_00,id_00_case04_29.cam_rearview.f_1.info.json,68
id_00,id_00_case04_3.cam_rearview.f_1.info.json,68
id_00,id_00_case04_30.cam_rearview.f_1.info.json,68
id_00,id_00_case04_31.cam_rearview.f_1.info.json,68
id_00,id_00_case04_32.cam_rearview.f_1.info.json,68
id_00,id_00_case04_33.cam_rearview.f_1.info.json,68
id_00,id_00_case04_34.cam_rearview.f_1.info.json,68
id_00,id_00_case04_35.cam_rearview.f_1.info.json,68
id_00,id_00_case04_36.cam_rearview.f_1.info.json,68
id_00,id_00_case04_37.cam_rearview.f_1.info.json,68
id_00,id_00_case04_38.cam_rearview.f_1.info.json,68
id_00,id_00_case04_39.cam_rearview.f_1.info.json,68
id_00,id_00_case04_4.cam_rearview.f_1.info.json,68
id_00,id_00_case04_40.cam_rearview.f_1.info.json,68
id_00,id_00_case04_41.cam_rearview.f_1.info.json,68
id_00,id_00_case04_42.cam_rearview.f_1.info.json,68
id_00,id_00_case04_43.cam_rearview.f_1.info.json,68
id_00,id_00_case04_44.cam_rearview.f_1.info.json,68
id_00,id_00_case04_45.cam_rearview.f_1.info.json,68
id_00,id_00_case04_46.cam_rearview.f_1.info.json,68
id_00,id_00_case04_47.cam_rearview.f_1.info.json,68
id_00,id_00_case04_48.cam_rearview.f_1.info.json,68
id_00,id_00_case04_49.cam_rearview.f_1.info.json,68
id_00,id_00_case04_5.cam_rearview.f_1.info.json,68
id_00,id_00_case04_50.cam_rearview.f_1.info.json,68
id_00,id_00_case04_51.cam_rearview.f_1.info.json,68
id_00,id_00_case04_52.cam_rearview.f_1.info.json,68
id_00,id_00_case04_53.cam_rearview.f_1.info.json,68
id_00,id_00_case04_54.cam_rearview.f_1.info.json,68
id_00,id_00_case04_55.cam_rearview.f_1.info.json,68
id_00,id_00_case04_56.cam_rearview.f_1.info.json,68
id_00,id_00_case04_57.cam_rearview.f_1.info.json,68
id_00,id_00_case04_58.cam_rearview.f_1.info.json,68
id_00,id_00_case04_59.cam_rearview.f_1.info.json,68
id_00,id_00_case04_6.cam_rearview.f_1.info.json,68
id_00,id_00_case04_60.cam_rearview.f_1.info.json,68
id_00,id_00_case04_61.cam_rearview.f_1.info.json,68
id_00,id_00_case04_62.cam_rearview.f_1.info.json,68
id_00,id_00_case04_63.cam_rearview.f_1.info.json,68
id_00,id_00_case04_64.cam_rearview.f_1.info.json,68
id_00,id_00_case04_65.cam_rearview.f_1.info.json,68
id_00,id_00_case04_66.cam_rearview.f_1.info.json,68
id_00,id_00_case04_67.cam_rearview.f_1.info.json,68
id_00,id_00_case04_68.cam_rearview.f_1.info.json,68
id_00,id_00_case04_69.cam_rearview.f_1.info.json,68
id_00,id_00_case04_7.cam_rearview.f_1.info.json,68
id_00,id_00_case04_70.cam_rearview.f_1.info.json,68
id_00,id_00_case04_71.cam_rearview.f_1.info.json,68
id_00,id_00_case04_72.cam_rearview.f_1.info.json,68
id_00,id_00_case04_73.cam_rearview.f_1.info.json,68
id_00,id_00_case04_74.cam_rearview.f_1.info.json,68
id_00,id_00_case04_75.cam_rearview.f_1.info.json,68
id_00,id_00_case04_76.cam_rearview.f_1.info.json,68
id_00,id_00_case04_77.cam_rearview.f_1.info.json,68
id_00,id_00_case04_78.cam_rearview.f_1.info.json,68
id_00,id_00_case04_8.cam_rearview.f_1.info.json,68
id_00,id_00_case04_9.cam_rearview.f_1.info.json,68
id_00,id_00_case05_0.cam_rearview.f_1.info.json,68
id_00,id_00_case05_1.cam_rearview.f_1.info.json,68
id_00,id_00_case05_10.cam_rearview.f_1.info.json,68
id_00,id_00_case05_11.cam_rearview.f_1.info.json,68
id_00,id_00_case05_12.cam_rearview.f_1.info.json,68
id_00,id_00_case05_13.cam_rearview.f_1.info.json,68
id_00,id_00_case05_14.cam_rearview.f_1.info.json,68
id_00,id_00_case05_15.cam_rearview.f_1.info.json,68
id_00,id_00_case05_16.cam_rearview.f_1.info.json,68
id_00,id_00_case05_17.cam_rearview.f_1.info.json,68
id_00,id_00_case05_18.cam_rearview.f_1.info.json,68
id_00,id_00_case05_19.cam_rearview.f_1.info.json,68
id_00,id_00_case05_2.cam_rearview.f_1.info.json,68
id_00,id_00_case05_20.cam_rearview.f_1.info.json,68
id_00,id_00_case05_21.cam_rearview.f_1.info.json,68
id_00,id_00_case05_22.cam_rearview.f_1.info.json,68
id_00,id_00_case05_23.cam_rearview.f_1.info.json,68
id_00,id_00_case05_24.cam_rearview.f_1.info.json,68
id_00,id_00_case05_25.cam_rearview.f_1.info.json,68
id_00,id_00_case05_3.cam_rearview.f_1.info.json,68
id_00,id_00_case05_4.cam_rearview.f_1.info.json,68
id_00,id_00_case05_5.cam_rearview.f_1.info.json,68
id_00,id_00_case05_6.cam_rearview.f_1.info.json,68
id_00,id_00_case05_7.cam_rearview.f_1.info.json,68
id_00,id_00_case05_8.cam_rearview.f_1.info.json,68
id_00,id_00_case05_9.cam_rearview.f_1.info.json,68
id_00,id_00_case06_0.cam_rearview.f_1.info.json,68
id_00,id_00_case06_1.cam_rearview.f_1.info.json,68
id_00,id_00_case06_10.cam_rearview.f_1.info.json,68
id_00,id_00_case06_11.cam_rearview.f_1.info.json,68
id_00,id_00_case06_12.cam_rearview.f_1.info.json,68
id_00,id_00_case06_13.cam_rearview.f_1.info.json,68
id_00,id_00_case06_14.cam_rearview.f_1.info.json,68
id_00,id_00_case06_15.cam_rearview.f_1.info.json,68
id_00,id_00_case06_16.cam_rearview.f_1.info.json,68
id_00,id_00_case06_17.cam_rearview.f_1.info.json,68
id_00,id_00_case06_18.cam_rearview.f_1.info.json,68
id_00,id_00_case06_19.cam_rearview.f_1.info.json,68
id_00,id_00_case06_2.cam_rearview.f_1.info.json,68
id_00,id_00_case06_20.cam_rearview.f_1.info.json,68
id_00,id_00_case06_21.cam_rearview.f_1.info.json,68
id_00,id_00_case06_22.cam_rearview.f_1.info.json,68
id_00,id_00_case06_23.cam_rearview.f_1.info.json,68
id_00,id_00_case06_3.cam_rearview.f_1.info.json,68
id_00,id_00_case06_4.cam_rearview.f_1.info.json,68
id_00,id_00_case06_5.cam_rearview.f_1.info.json,68
id_00,id_00_case06_6.cam_rearview.f_1.info.json,68
id_00,id_00_case06_7.cam_rearview.f_1.info.json,68
id_00,id_00_case06_8.cam_rearview.f_1.info.json,68
id_00,id_00_case06_9.cam_rearview.f_1.info.json,68
id_00,id_00_case07_0.cam_rearview.f_1.info.json,68
id_00,id_00_case07_1.cam_rearview.f_1.info.json,68
id_00,id_00_case07_10.cam_rearview.f_1.info.json,68
id_00,id_00_case07_11.cam_rearview.f_1.info.json,68
id_00,id_00_case07_12.cam_rearview.f_1.info.json,68
id_00,id_00_case07_13.cam_rearview.f_1.info.json,68
id_00,id_00_case07_14.cam_rearview.f_1.info.json,68
id_00,id_00_case07_15.cam_rearview.f_1.info.json,68
id_00,id_00_case07_16.cam_rearview.f_1.info.json,68
id_00,id_00_case07_17.cam_rearview.f_1.info.json,68
id_00,id_00_case07_18.cam_rearview.f_1.info.json,68
id_00,id_00_case07_19.cam_rearview.f_1.info.json,68
id_00,id_00_case07_2.cam_rearview.f_1.info.json,68
id_00,id_00_case07_20.cam_rearview.f_1.info.json,68
id_00,id_00_case07_21.cam_rearview.f_1.info.json,68
id_00,id_00_case07_22.cam_rearview.f_1.info.json,68
id_00,id_00_case07_23.cam_rearview.f_1.info.json,68
id_00,id_00_case07_3.cam_rearview.f_1.info.json,68
id_00,id_00_case07_4.cam_rearview.f_1.info.json,68
id_00,id_00_case07_5.cam_rearview.f_1.info.json,68
id_00,id_00_case07_6.cam_rearview.f_1.info.json,68
id_00,id_00_case07_7.cam_rearview.f_1.info.json,68
id_00,id_00_case07_8.cam_rearview.f_1.info.json,68
id_00,id_00_case07_9.cam_rearview.f_1.info.json,68
id_00,id_00_case08_0.cam_rearview.f_1.info.json,68
id_00,id_00_case08_1.cam_rearview.f_1.info.json,68
id_00,id_00_case08_10.cam_rearview.f_1.info.json,68
id_00,id_00_case08_11.cam_rearview.f_1.info.json,68
id_00,id_00_case08_12.cam_rearview.f_1.info.json,68
id_00,id_00_case08_13.cam_rearview.f_1.info.json,68
id_00,id_00_case08_14.cam_rearview.f_1.info.json,68
id_00,id_00_case08_15.cam_rearview.f_1.info.json,68
id_00,id_00_case08_16.cam_rearview.f_1.info.json,68
id_00,id_00_case08_17.cam_rearview.f_1.info.json,68
id_00,id_00_case08_18.cam_rearview.f_1.info.json,68
id_00,id_00_case08_19.cam_rearview.f_1.info.json,68
id_00,id_00_case08_2.cam_rearview.f_1.info.json,68
id_00,id_00_case08_20.cam_rearview.f_1.info.json,68
id_00,id_00_case08_21.cam_rearview.f_1.info.json,68
id_00,id_00_case08_22.cam_rearview.f_1.info.json,68
id_00,id_00_case08_23.cam_rearview.f_1.info.json,68
id_00,id_00_case08_24.cam_rearview.f_1.info.json,68
id_00,id_00_case08_25.cam_rearview.f_1.info.json,68
id_00,id_00_case08_3.cam_rearview.f_1.info.json,68
id_00,id_00_case08_4.cam_rearview.f_1.info.json,68
id_00,id_00_case08_5.cam_rearview.f_1.info.json,68
id_00,id_00_case08_6.cam_rearview.f_1.info.json,68
id_00,id_00_case08_7.cam_rearview.f_1.info.json,68
id_00,id_00_case08_8.cam_rearview.f_1.info.json,68
id_00,id_00_case08_9.cam_rearview.f_1.info.json,68
id_00,id_00_case09_0.cam_rearview.f_1.info.json,68
id_00,id_00_case09_1.cam_rearview.f_1.info.json,68
id_00,id_00_case09_10.cam_rearview.f_1.info.json,68
id_00,id_00_case09_11.cam_rearview.f_1.info.json,68
id_00,id_00_case09_12.cam_rearview.f_1.info.json,68
id_00,id_00_case09_13.cam_rearview.f_1.info.json,68
id_00,id_00_case09_14.cam_rearview.f_1.info.json,68
id_00,id_00_case09_15.cam_rearview.f_1.info.json,68
id_00,id_00_case09_16.cam_rearview.f_1.info.json,68
id_00,id_00_case09_17.cam_rearview.f_1.info.json,68
id_00,id_00_case09_18.cam_rearview.f_1.info.json,68
id_00,id_00_case09_19.cam_rearview.f_1.info.json,68
id_00,id_00_case09_2.cam_rearview.f_1.info.json,68
id_00,id_00_case09_20.cam_rearview.f_1.info.json,68
id_00,id_00_case09_21.cam_rearview.f_1.info.json,68
id_00,id_00_case09_22.cam_rearview.f_1.info.json,68
id_00,id_00_case09_23.cam_rearview.f_1.info.json,68
id_00,id_00_case09_24.cam_rearview.f_1.info.json,68
id_00,id_00_case09_25.cam_rearview.f_1.info.json,68
id_00,id_00_case09_3.cam_rearview.f_1.info.json,68
id_00,id_00_case09_4.cam_rearview.f_1.info.json,68
id_00,id_00_case09_5.cam_rearview.f_1.info.json,68
id_00,id_00_case09_6.cam_rearview.f_1.info.json,68
id_00,id_00_case09_7.cam_rearview.f_1.info.json,68
id_00,id_00_case09_8.cam_rearview.f_1.info.json,68
id_00,id_00_case09_9.cam_rearview.f_1.info.json,68
id_00,id_00_case10_0.cam_rearview.f_1.info.json,68
id_00,id_00_case10_1.cam_rearview.f_1.info.json,68
id_00,id_00_case10_10.cam_rearview.f_1.info.json,68
id_00,id_00_case10_11.cam_rearview.f_1.info.json,68
id_00,id_00_case10_12.cam_rearview.f_1.info.json,68
id_00,id_00_case10_13.cam_rearview.f_1.info.json,68
id_00,id_00_case10_14.cam_rearview.f_1.info.json,68
id_00,id_00_case10_15.cam_rearview.f_1.info.json,68
id_00,id_00_case10_16.cam_rearview.f_1.info.json,68
id_00,id_00_case10_17.cam_rearview.f_1.info.json,68
id_00,id_00_case10_18.cam_rearview.f_1.info.json,68
id_00,id_00_case10_19.cam_rearview.f_1.info.json,68
id_00,id_00_case10_2.cam_rearview.f_1.info.json,68
id_00,id_00_case10_20.cam_rearview.f_1.info.json,68
id_00,id_00_case10_21.cam_rearview.f_1.info.json,68
id_00,id_00_case10_22.cam_rearview.f_1.info.json,68
id_00,id_00_case10_23.cam_rearview.f_1.info.json,68
id_00,id_00_case10_3.cam_rearview.f_1.info.json,68
id_00,id_00_case10_4.cam_rearview.f_1.info.json,68
id_00,id_00_case10_5.cam_rearview.f_1.info.json,68
id_00,id_00_case10_6.cam_rearview.f_1.info.json,68
id_00,id_00_case10_7.cam_rearview.f_1.info.json,68
id_00,id_00_case10_8.cam_rearview.f_1.info.json,68
id_00,id_00_case10_9.cam_rearview.f_1.info.json,68
id_00,id_00_case11_0.cam_rearview.f_1.info.json,68
id_00,id_00_case11_1.cam_rearview.f_1.info.json,68
id_00,id_00_case11_10.cam_rearview.f_1.info.json,68
id_00,id_00_case11_11.cam_rearview.f_1.info.json,68
id_00,id_00_case11_12.cam_rearview.f_1.info.json,68
id_00,id_00_case11_13.cam_rearview.f_1.info.json,68
id_00,id_00_case11_14.cam_rearview.f_1.info.json,68
id_00,id_00_case11_15.cam_rearview.f_1.info.json,68
id_00,id_00_case11_16.cam_rearview.f_1.info.json,68
id_00,id_00_case11_17.cam_rearview.f_1.info.json,68
id_00,id_00_case11_18.cam_rearview.f_1.info.json,68
id_00,id_00_case11_19.cam_rearview.f_1.info.json,68
id_00,id_00_case11_2.cam_rearview.f_1.info.json,68
id_00,id_00_case11_20.cam_rearview.f_1.info.json,68
id_00,id_00_case11_21.cam_rearview.f_1.info.json,68
id_00,id_00_case11_22.cam_rearview.f_1.info.json,68
id_00,id_00_case11_23.cam_rearview.f_1.info.json,68
id_00,id_00_case11_3.cam_rearview.f_1.info.json,68
id_00,id_00_case11_4.cam_rearview.f_1.info.json,68
id_00,id_00_case11_5.cam_rearview.f_1.info.json,68
id_00,id_00_case11_6.cam_rearview.f_1.info.json,68
id_00,id_00_case11_7.cam_rearview.f_1.info.json,68
id_00,id_00_case11_8.cam_rearview.f_1.info.json,68
id_00,id_00_case11_9.cam_rearview.f_1.info.json,68
id_00,id_00_case12_0.cam_rearview.f_1.info.json,68
id_00,id_00_case12_1.cam_rearview.f_1.info.json,68
id_00,id_00_case12_10.cam_rearview.f_1.info.json,68
id_00,id_00_case12_11.cam_rearview.f_1.info.json,68
id_00,id_00_case12_12.cam_rearview.f_1.info.json,68
id_00,id_00_case12_13.cam_rearview.f_1.info.json,68
id_00,id_00_case12_14.cam_rearview.f_1.info.json,68
id_00,id_00_case12_15.cam_rearview.f_1.info.json,68
id_00,id_00_case12_16.cam_rearview.f_1.info.json,68
id_00,id_00_case12_17.cam_rearview.f_1.info.json,68
id_00,id_00_case12_18.cam_rearview.f_1.info.json,68
id_00,id_00_case12_19.cam_rearview.f_1.info.json,68
id_00,id_00_case12_2.cam_rearview.f_1.info.json,68
id_00,id_00_case12_20.cam_rearview.f_1.info.json,68
id_00,id_00_case12_21.cam_rearview.f_1.info.json,68
id_00,id_00_case12_22.cam_rearview.f_1.info.json,68
id_00,id_00_case12_23.cam_rearview.f_1.info.json,68
id_00,id_00_case12_24.cam_rearview.f_1.info.json,68
id_00,id_00_case12_25.cam_rearview.f_1.info.json,68
id_00,id_00_case12_3.cam_rearview.f_1.info.json,68
id_00,id_00_case12_4.cam_rearview.f_1.info.json,68
id_00,id_00_case12_5.cam_rearview.f_1.info.json,68
id_00,id_00_case12_6.cam_rearview.f_1.info.json,68
id_00,id_00_case12_7.cam_rearview.f_1.info.json,68
id_00,id_00_case12_8.cam_rearview.f_1.info.json,68
id_00,id_00_case12_9.cam_rearview.f_1.info.json,68
id_00,id_00_case13_0.cam_rearview.f_1.info.json,68
id_00,id_00_case13_1.cam_rearview.f_1.info.json,68
id_00,id_00_case13_10.cam_rearview.f_1.info.json,68
id_00,id_00_case13_11.cam_rearview.f_1.info.json,68
id_00,id_00_case13_12.cam_rearview.f_1.info.json,68
id_00,id_00_case13_13.cam_rearview.f_1.info.json,68
id_00,id_00_case13_14.cam_rearview.f_1.info.json,68
id_00,id_00_case13_15.cam_rearview.f_1.info.json,68
id_00,id_00_case13_16.cam_rearview.f_1.info.json,68
id_00,id_00_case13_17.cam_rearview.f_1.info.json,68
id_00,id_00_case13_18.cam_rearview.f_1.info.json,68
id_00,id_00_case13_19.cam_rearview.f_1.info.json,68
id_00,id_00_case13_2.cam_rearview.f_1.info.json,68
id_00,id_00_case13_20.cam_rearview.f_1.info.json,68
id_00,id_00_case13_21.cam_rearview.f_1.info.json,68
id_00,id_00_case13_22.cam_rearview.f_1.info.json,68
id_00,id_00_case13_23.cam_rearview.f_1.info.json,68
id_00,id_00_case13_24.cam_rearview.f_1.info.json,68
id_00,id_00_case13_25.cam_rearview.f_1.info.json,68
id_00,id_00_case13_26.cam_rearview.f_1.info.json,68
id_00,id_00_case13_27.cam_rearview.f_1.info.json,68
id_00,id_00_case13_28.cam_rearview.f_1.info.json,68
id_00,id_00_case13_29.cam_rearview.f_1.info.json,68
id_00,id_00_case13_3.cam_rearview.f_1.info.json,68
id_00,id_00_case13_30.cam_rearview.f_1.info.json,68
id_00,id_00_case13_31.cam_rearview.f_1.info.json,68
id_00,id_00_case13_32.cam_rearview.f_1.info.json,68
id_00,id_00_case13_33.cam_rearview.f_1.info.json,68
id_00,id_00_case13_34.cam_rearview.f_1.info.json,68
id_00,id_00_case13_35.cam_rearview.f_1.info.json,68
id_00,id_00_case13_36.cam_rearview.f_1.info.json,68
id_00,id_00_case13_37.cam_rearview.f_1.info.json,68
id_00,id_00_case13_38.cam_rearview.f_1.info.json,68
id_00,id_00_case13_39.cam_rearview.f_1.info.json,68
id_00,id_00_case13_4.cam_rearview.f_1.info.json,68
id_00,id_00_case13_40.cam_rearview.f_1.info.json,68
id_00,id_00_case13_41.cam_rearview.f_1.info.json,68
id_00,id_00_case13_42.cam_rearview.f_1.info.json,68
id_00,id_00_case13_43.cam_rearview.f_1.info.json,68
id_00,id_00_case13_44.cam_rearview.f_1.info.json,68
id_00,id_00_case13_45.cam_rearview.f_1.info.json,68
id_00,id_00_case13_46.cam_rearview.f_1.info.json,68
id_00,id_00_case13_47.cam_rearview.f_1.info.json,68
id_00,id_00_case13_48.cam_rearview.f_1.info.json,68
id_00,id_00_case13_49.cam_rearview.f_1.info.json,68
id_00,id_00_case13_5.cam_rearview.f_1.info.json,68
id_00,id_00_case13_50.cam_rearview.f_1.info.json,68
id_00,id_00_case13_51.cam_rearview.f_1.info.json,68
id_00,id_00_case13_52.cam_rearview.f_1.info.json,68
id_00,id_00_case13_53.cam_rearview.f_1.info.json,68
id_00,id_00_case13_54.cam_rearview.f_1.info.json,68
id_00,id_00_case13_55.cam_rearview.f_1.info.json,68
id_00,id_00_case13_56.cam_rearview.f_1.info.json,68
id_00,id_00_case13_57.cam_rearview.f_1.info.json,68
id_00,id_00_case13_58.cam_rearview.f_1.info.json,68
