label,Facelandmark_pts,eye_side,eyelid,dpi
indoor_117.pts,68,right,259.5207170666834,
indoor_118.pts,68,left,222.284476429167,
indoor_118.pts,68,right,209.76274816629797,
indoor_119.pts,68,left,117.97713882653031,
indoor_119.pts,68,right,109.54107212124698,
indoor_120.pts,68,left,71.88172964128081,
indoor_120.pts,68,right,67.03883352725076,
indoor_121.pts,68,left,72.98007496589578,
indoor_121.pts,68,right,66.89113834038248,
indoor_122.pts,68,left,102.97087328463346,
indoor_122.pts,68,right,91.08083020180477,
indoor_123.pts,68,left,134.43160801242226,
indoor_123.pts,68,right,115.85209117148275,
indoor_124.pts,68,left,114.91248620774184,
indoor_124.pts,68,right,105.94388229480003,
indoor_125.pts,68,left,113.26179576109406,
indoor_125.pts,68,right,108.80566699306412,
indoor_126.pts,68,left,137.15405492223366,
indoor_126.pts,68,right,109.85678374302209,
indoor_127.pts,68,left,135.34545751571738,
indoor_127.pts,68,right,117.03403073050075,
indoor_128.pts,68,left,120.7201895074814,
indoor_128.pts,68,right,111.7390134526035,
indoor_129.pts,68,left,312.12218955407155,
indoor_129.pts,68,right,315.7981669119445,
indoor_130.pts,68,left,82.19328850946407,
indoor_130.pts,68,right,73.89124875356427,
indoor_131.pts,68,left,197.62531575243585,
indoor_131.pts,68,right,165.91758813849253,
indoor_132.pts,68,left,248.6873529539651,
indoor_132.pts,68,right,238.72605786089963,
indoor_133.pts,68,left,61.69781811782324,
indoor_133.pts,68,right,58.38284922627349,
indoor_134.pts,68,left,62.94850992963318,
indoor_134.pts,68,right,60.861707402931124,
indoor_135.pts,68,left,42.0449012449125,
indoor_135.pts,68,right,39.07344199637966,
indoor_136.pts,68,left,251.36347707414757,
indoor_136.pts,68,right,234.6865983704531,
indoor_137.pts,68,left,198.0284620459336,
indoor_137.pts,68,right,164.9187049677812,
indoor_138.pts,68,left,190.7082981800273,
indoor_138.pts,68,right,180.87773694627427,
indoor_139.pts,68,left,77.00892341024836,
indoor_139.pts,68,right,64.20687473683913,
indoor_140.pts,68,left,65.90649062708287,
indoor_140.pts,68,right,62.180982816739345,
indoor_141.pts,68,left,123.04828689154702,
indoor_141.pts,68,right,109.70111169800327,
indoor_142.pts,68,left,141.79112312492555,
indoor_142.pts,68,right,112.84794340480643,
indoor_143.pts,68,left,37.25864589781688,
indoor_143.pts,68,right,32.708826190766615,
indoor_144.pts,68,left,115.85579205585239,
indoor_144.pts,68,right,105.12355495175403,
indoor_145.pts,68,left,152.1789605331315,
indoor_145.pts,68,right,154.28378255894032,
indoor_146.pts,68,left,86.35173004716748,
indoor_146.pts,68,right,81.69886544584872,
indoor_147.pts,68,left,194.99219273031864,
indoor_147.pts,68,right,159.19057497086783,
indoor_148.pts,68,left,179.0756570057907,
indoor_148.pts,68,right,149.88512031673167,
indoor_149.pts,68,left,67.55708525901964,
indoor_149.pts,68,right,62.60088579156765,
indoor_150.pts,68,left,74.28505422170885,
indoor_150.pts,68,right,57.08850276592964,
indoor_151.pts,68,left,56.44292428861208,
indoor_151.pts,68,right,47.82483283847171,
indoor_152.pts,68,left,87.72249979971569,
indoor_152.pts,68,right,93.4482475006591,
indoor_153.pts,68,left,89.52277610210572,
indoor_153.pts,68,right,85.76216632609297,
indoor_154.pts,68,left,76.46184999251433,
indoor_154.pts,68,right,73.7683285588139,
indoor_155.pts,68,left,93.37600637223561,
indoor_155.pts,68,right,89.16962678108392,
indoor_156.pts,68,left,71.75741317027031,
indoor_156.pts,68,right,68.15469046567684,
indoor_157.pts,68,left,51.47683262994252,
indoor_157.pts,68,right,48.03120363772793,
indoor_158.pts,68,left,32.72891781573126,
indoor_158.pts,68,right,34.39354918884578,
indoor_159.pts,68,left,51.83423495518108,
indoor_159.pts,68,right,40.53864204030775,
indoor_160.pts,68,left,77.48633407988076,
indoor_160.pts,68,right,68.8252548661382,
indoor_161.pts,68,left,71.56905317942943,
indoor_161.pts,68,right,68.50297738095449,
indoor_162.pts,68,left,80.69610469533177,
indoor_162.pts,68,right,75.7582882513707,
indoor_163.pts,68,left,57.53336359042267,
indoor_163.pts,68,right,50.431728783133686,
indoor_164.pts,68,left,132.42957544483775,
indoor_164.pts,68,right,119.77052609898553,
indoor_165.pts,68,left,110.942208508279,
indoor_165.pts,68,right,95.51625401236984,
indoor_166.pts,68,left,197.19577658819728,
indoor_166.pts,68,right,177.75533000572574,
indoor_167.pts,68,left,129.7353285154047,
indoor_167.pts,68,right,123.89252609878795,
indoor_168.pts,68,left,84.74718609963134,
indoor_168.pts,68,right,82.41470902225058,
indoor_169.pts,68,left,142.74116287425446,
indoor_169.pts,68,right,135.00336550393433,
indoor_170.pts,68,left,119.63390598462834,
indoor_170.pts,68,right,116.07982512107299,
indoor_171.pts,68,left,71.63786563004061,
indoor_171.pts,68,right,66.81105630765373,
indoor_172.pts,68,left,73.84663428819516,
indoor_172.pts,68,right,69.08970396440326,
indoor_173.pts,68,left,46.413151096668955,
indoor_173.pts,68,right,43.65049540065058,
indoor_174.pts,68,left,45.84221758318905,
indoor_174.pts,68,right,43.18275446929669,
indoor_175.pts,68,left,38.10651990181964,
indoor_175.pts,68,right,33.64155431820064,
indoor_176.pts,68,left,38.06631109327521,
indoor_176.pts,68,right,36.14753587767471,
indoor_177.pts,68,left,36.333181920555944,
indoor_177.pts,68,right,31.72614707715263,
indoor_178.pts,68,left,63.25555741351473,
indoor_178.pts,68,right,58.50349442958256,
indoor_179.pts,68,left,45.35026596547011,
indoor_179.pts,68,right,40.076705732396746,
indoor_180.pts,68,left,80.18508008230445,
indoor_180.pts,68,right,67.67880814327627,
indoor_181.pts,68,left,90.9603423484043,
indoor_181.pts,68,right,77.67868029349438,
indoor_182.pts,68,left,78.94940290271028,
indoor_182.pts,68,right,66.13957760696537,
indoor_183.pts,68,left,152.06689374170153,
indoor_183.pts,68,right,153.43700295932248,
indoor_184.pts,68,left,152.0007495560829,
indoor_184.pts,68,right,131.30179749266796,
indoor_185.pts,68,left,99.72282374843337,
indoor_185.pts,68,right,91.7506599491857,
indoor_186.pts,68,left,137.31891745313172,
indoor_186.pts,68,right,139.1593658844459,
indoor_187.pts,68,left,94.91514327969776,
indoor_187.pts,68,right,82.20908843528889,
indoor_188.pts,68,left,121.35492980921715,
indoor_188.pts,68,right,108.87395791069108,
indoor_189.pts,68,left,111.21036435013102,
indoor_189.pts,68,right,86.43523590928926,
indoor_190.pts,68,left,93.80038914350085,
indoor_190.pts,68,right,81.05801777139524,
indoor_191.pts,68,left,57.85842464561367,
indoor_191.pts,68,right,54.703770638371,
indoor_192.pts,68,left,49.922219032599955,
indoor_192.pts,68,right,47.75716833046625,
indoor_193.pts,68,left,69.46820739214293,
indoor_193.pts,68,right,62.337149648326225,
indoor_194.pts,68,left,65.80925542070592,
indoor_194.pts,68,right,63.022956005684755,
indoor_195.pts,68,left,67.94939073167279,
indoor_195.pts,68,right,63.035457101980036,
indoor_196.pts,68,left,57.57418842675901,
indoor_196.pts,68,right,47.975626349336096,
indoor_197.pts,68,left,65.81077804943689,
indoor_197.pts,68,right,66.56279199977664,
indoor_198.pts,68,left,67.38448669162996,
indoor_198.pts,68,right,63.408439086300795,
indoor_199.pts,68,left,53.58901309788732,
indoor_199.pts,68,right,43.12242643947327,
indoor_200.pts,68,left,44.13373393700365,
indoor_200.pts,68,right,38.650905834217596,
indoor_201.pts,68,left,42.36585023505247,
indoor_201.pts,68,right,37.88069008669781,
indoor_202.pts,68,left,147.07585143425533,
indoor_202.pts,68,right,136.75752571654377,
indoor_203.pts,68,left,114.14383693307965,
indoor_203.pts,68,right,99.01415301976806,
indoor_204.pts,68,left,95.36139428583695,
indoor_204.pts,68,right,81.74035504181012,
indoor_205.pts,68,left,151.652047198879,
indoor_205.pts,68,right,132.8685127972179,
indoor_206.pts,68,left,77.96542940446258,
indoor_206.pts,68,right,75.17149019408885,
indoor_207.pts,68,left,38.42109058042032,
indoor_207.pts,68,right,37.20309726652099,
indoor_208.pts,68,left,37.76744585545132,
indoor_208.pts,68,right,35.37057566875151,
indoor_209.pts,68,left,40.834487706811984,
indoor_209.pts,68,right,35.71063778172802,
indoor_210.pts,68,left,47.611568629494954,
indoor_210.pts,68,right,42.24930446008677,
indoor_211.pts,68,left,46.859208131320784,
indoor_211.pts,68,right,41.1020631399583,
indoor_212.pts,68,left,47.591434459247786,
indoor_212.pts,68,right,45.309358976803885,
indoor_213.pts,68,left,58.295497036411184,
indoor_213.pts,68,right,47.428581688975044,
indoor_214.pts,68,left,152.55207831872073,
indoor_214.pts,68,right,117.47239144357374,
indoor_215.pts,68,left,262.7022493970123,
indoor_215.pts,68,right,231.77302634552007,
indoor_216.pts,68,left,212.5271999167266,
indoor_216.pts,68,right,185.71527608142497,
indoor_217.pts,68,left,71.46381896709066,
indoor_217.pts,68,right,63.78562221766313,
indoor_218.pts,68,left,54.952467275010555,
indoor_218.pts,68,right,50.08479654545871,
indoor_219.pts,68,left,30.234627879763575,
indoor_219.pts,68,right,27.426491859048348,
indoor_220.pts,68,left,94.62698666415865,
indoor_220.pts,68,right,81.81407508932806,
indoor_221.pts,68,left,79.40691478513976,
indoor_221.pts,68,right,70.57425574704989,
indoor_222.pts,68,left,83.90206126606449,
indoor_222.pts,68,right,81.57770287772001,
indoor_223.pts,68,left,158.3014209561058,
indoor_223.pts,68,right,162.14787076547685,
indoor_224.pts,68,left,40.53851552467645,
indoor_224.pts,68,right,37.522264082660186,
indoor_225.pts,68,left,209.81691852726684,
indoor_225.pts,68,right,173.6211874029842,
indoor_226.pts,68,left,73.09508564002259,
indoor_226.pts,68,right,60.86049750978758,
indoor_227.pts,68,left,133.38689800497244,
indoor_227.pts,68,right,94.43205671701514,
indoor_228.pts,68,left,35.256803740554744,
indoor_228.pts,68,right,35.002020232568164,
indoor_229.pts,68,left,30.726063692825253,
indoor_229.pts,68,right,25.093170479678825,
indoor_230.pts,68,left,44.95372262455645,
indoor_230.pts,68,right,41.62964995315505,
indoor_231.pts,68,left,44.21628049492136,
indoor_231.pts,68,right,42.320108541264915,
indoor_232.pts,68,left,94.29257927751023,
indoor_232.pts,68,right,86.17698752390028,
indoor_233.pts,68,left,71.71468515854258,
indoor_233.pts,68,right,66.79910289837566,
indoor_234.pts,68,left,35.54562439863583,
indoor_234.pts,68,right,31.266962900604486,
indoor_235.pts,68,left,151.9698194778783,
indoor_235.pts,68,right,139.03806294850426,
indoor_236.pts,68,left,68.5018496865028,
indoor_236.pts,68,right,53.75585715296521,
indoor_237.pts,68,left,49.60821340066139,
indoor_237.pts,68,right,42.42277531815248,
indoor_238.pts,68,left,343.85374373327517,
indoor_238.pts,68,right,278.48628415282866,
indoor_239.pts,68,left,180.86913624373705,
indoor_239.pts,68,right,176.9902726376823,
indoor_240.pts,68,left,220.48948281657837,
indoor_240.pts,68,right,194.7463630680943,
indoor_241.pts,68,left,108.15788783199203,
indoor_241.pts,68,right,99.61267956342479,
indoor_242.pts,68,left,64.96427023543183,
indoor_242.pts,68,right,64.28898299972457,
indoor_243.pts,68,left,43.04945793083682,
indoor_243.pts,68,right,40.10742847791548,
indoor_244.pts,68,left,39.94400853868935,
indoor_244.pts,68,right,34.607220165900486,
indoor_245.pts,68,left,53.31006374451681,
indoor_245.pts,68,right,50.05043560804997,
indoor_246.pts,68,left,42.94126139015684,
indoor_246.pts,68,right,34.74616621697683,
indoor_247.pts,68,left,60.85644204190733,
indoor_247.pts,68,right,56.24891733007462,
indoor_248.pts,68,left,49.940095538165636,
indoor_248.pts,68,right,50.403300956992,
indoor_249.pts,68,left,38.38111465942585,
indoor_249.pts,68,right,31.923882555054384,
indoor_250.pts,68,left,54.94267079470715,
indoor_250.pts,68,right,59.40526784184307,
indoor_251.pts,68,left,54.37190463347982,
indoor_251.pts,68,right,53.67343194754533,
indoor_252.pts,68,left,42.941234087995184,
indoor_252.pts,68,right,37.401905434601716,
indoor_253.pts,68,left,197.9578800121097,
indoor_253.pts,68,right,192.68915458395094,
indoor_254.pts,68,left,47.36220687220525,
indoor_254.pts,68,right,38.74416887811074,
indoor_255.pts,68,left,39.964433747048396,
indoor_255.pts,68,right,35.23486854113567,
indoor_256.pts,68,left,39.71748776078086,
indoor_256.pts,68,right,33.115687224653946,
indoor_257.pts,68,left,143.77229797843532,
indoor_257.pts,68,right,132.7566583365763,
indoor_258.pts,68,left,78.76842014482143,
indoor_258.pts,68,right,70.76355718596339,
indoor_259.pts,68,left,107.35526187099025,
indoor_259.pts,68,right,106.56942610779349,
indoor_260.pts,68,left,76.91794343559317,
indoor_260.pts,68,right,69.77054906720234,
indoor_261.pts,68,left,98.55331611986587,
indoor_261.pts,68,right,96.17519357344122,
indoor_262.pts,68,left,30.509756058058247,
indoor_262.pts,68,right,30.344028131578064,
indoor_263.pts,68,left,38.23722968594292,
indoor_263.pts,68,right,36.29299645095313,
indoor_264.pts,68,left,115.24816430184234,
indoor_264.pts,68,right,105.42958316718112,
indoor_265.pts,68,left,92.16419289703084,
indoor_265.pts,68,right,80.81246218955891,
indoor_266.pts,68,left,42.73470148518388,
indoor_266.pts,68,right,34.50751990508735,
indoor_267.pts,68,left,110.55587314063821,
indoor_267.pts,68,right,91.53765603776885,
indoor_268.pts,68,left,71.04250695280182,
indoor_268.pts,68,right,59.047662772919665,
indoor_269.pts,68,left,131.86704423911652,
indoor_269.pts,68,right,110.49436962151313,
indoor_270.pts,68,left,57.062400812619124,
indoor_270.pts,68,right,55.55958819991779,
indoor_271.pts,68,left,34.64130879014883,
indoor_271.pts,68,right,36.01161314616288,
indoor_272.pts,68,left,67.45368801485638,
indoor_272.pts,68,right,63.103224412465664,
indoor_273.pts,68,left,74.4490576710753,
indoor_273.pts,68,right,74.28637208652597,
indoor_274.pts,68,left,32.19298826564912,
indoor_274.pts,68,right,31.20197117793825,
indoor_275.pts,68,left,33.25155350798583,
indoor_275.pts,68,right,32.53415661953518,
indoor_276.pts,68,left,147.7270403041629,
indoor_276.pts,68,right,124.28663404863327,
indoor_277.pts,68,left,158.25738502585654,
indoor_277.pts,68,right,147.38784948271314,
indoor_278.pts,68,left,116.26769120021164,
indoor_278.pts,68,right,100.62840947667588,
indoor_279.pts,68,left,96.23955749095884,
indoor_279.pts,68,right,79.06010203724058,
indoor_280.pts,68,left,64.95931080919468,
indoor_280.pts,68,right,58.39984138891134,
indoor_281.pts,68,left,108.04921401328603,
indoor_281.pts,68,right,94.61726624465072,
indoor_282.pts,68,left,165.96565694988104,
indoor_282.pts,68,right,139.43397759134768,
indoor_283.pts,68,left,50.850649973175855,
indoor_283.pts,68,right,47.03698834162321,
indoor_284.pts,68,left,180.8098687481473,
indoor_284.pts,68,right,148.91377029173626,
indoor_285.pts,68,left,36.102112155046484,
indoor_285.pts,68,right,31.610584790629183,
indoor_286.pts,68,left,108.7604530573958,
indoor_286.pts,68,right,94.54950087711259,
indoor_287.pts,68,left,153.21823769173525,
indoor_287.pts,68,right,135.15985071285857,
indoor_288.pts,68,left,78.12025996376123,
indoor_288.pts,68,right,71.69957496426017,
indoor_289.pts,68,left,119.9228235737004,
indoor_289.pts,68,right,97.3384160786194,
indoor_290.pts,68,left,51.73838069503565,
indoor_290.pts,68,right,44.973443878026494,
indoor_291.pts,68,left,196.3235763184652,
indoor_291.pts,68,right,180.95057095370606,
indoor_292.pts,68,left,164.69460187638893,
indoor_292.pts,68,right,138.74700767183717,
indoor_293.pts,68,left,46.19321096973505,
indoor_293.pts,68,right,41.865906326031,
indoor_294.pts,68,left,74.52795319617394,
indoor_294.pts,68,right,76.35207305942801,
indoor_295.pts,68,left,51.650989718386626,
indoor_295.pts,68,right,46.04514294478363,
indoor_296.pts,68,left,86.94814261417861,
indoor_296.pts,68,right,82.69184199618621,
indoor_297.pts,68,left,48.137658612797374,
indoor_297.pts,68,right,45.20444234315431,
indoor_298.pts,68,left,43.853907369304615,
indoor_298.pts,68,right,37.98716823298518,
indoor_299.pts,68,left,127.08129861289153,
indoor_299.pts,68,right,115.48273541121013,
indoor_300.pts,68,left,95.78721617282187,
indoor_300.pts,68,right,81.2293813380082,
outdoor_001.pts,68,left,155.90059853245526,
outdoor_001.pts,68,right,137.25415441324344,
outdoor_002.pts,68,left,91.3013595379183,
outdoor_002.pts,68,right,80.50262007502891,
outdoor_003.pts,68,left,158.5620523090075,
outdoor_003.pts,68,right,133.5735211511706,
outdoor_004.pts,68,left,147.17402676744445,
outdoor_004.pts,68,right,129.292349713525,
outdoor_005.pts,68,left,93.84201720030444,
outdoor_005.pts,68,right,86.42952261058973,
outdoor_006.pts,68,left,69.96177671216064,
outdoor_006.pts,68,right,61.65468550366266,
outdoor_007.pts,68,left,121.84905379106465,
outdoor_007.pts,68,right,109.33846814796907,
outdoor_008.pts,68,left,86.08860240118256,
outdoor_008.pts,68,right,86.34834634619378,
outdoor_009.pts,68,left,27.674998380507777,
outdoor_009.pts,68,right,26.30309746546549,
outdoor_010.pts,68,left,111.39654274931536,
outdoor_010.pts,68,right,100.44514670386579,
outdoor_011.pts,68,left,66.97853756345314,
outdoor_011.pts,68,right,52.83086710568812,
outdoor_012.pts,68,left,37.795574362100886,
outdoor_012.pts,68,right,32.09994757740632,
outdoor_013.pts,68,left,30.858001993450127,
outdoor_013.pts,68,right,28.009901626726506,
outdoor_014.pts,68,left,63.422776259575855,
outdoor_014.pts,68,right,54.06387423173115,
outdoor_015.pts,68,left,74.32454454956321,
outdoor_015.pts,68,right,62.36380819856805,
outdoor_016.pts,68,left,69.66264085437403,
outdoor_016.pts,68,right,62.47196554833398,
outdoor_017.pts,68,left,72.7100478737677,
